ID	Value
PBSPD2443	ਫਾਰਵਰਡ\N_NN ਲਾਈਨ\N_NN `ਚ\PSP ਤਾਂ\CC_CCS ਖੇਡਣ\V_VM_VINF ਦੀ\PSP ਪ੍ਰਤਿਭਾ\N_NN ਰੱਖਦਾ\V_VM_VF ਹੀ\RP_RPD ਹੈ\V_VAUX ਪਰ\CC_CCS ਮਿਡਫੀਲਡ\N_NN ਵਿਚ\PSP ਵੀ\RP_RPD ਉਸ\PR_PRP ਦੀ\PSP ਅਜ਼ਮਾਇਸ਼\N_NN ਕਈ\DM_DMQ ਵਾਰ\RB ਰੰਗ\N_NN ਲਿਆਈ\V_VM_VF ।\RD_PUNC
PBSPD2444	ਤੁਸੀਂ\PR_PRP ਇਹ\PR_PRP ਜਾਣ\V_VM_VINF ਕੇ\V_VM_VNF ਹੈਰਾਨ\N_NN ਹੋਵੋਗੇ\V_VM_VF ਕਿ\CC_CCS ਸੋਮੰਨਾ\N_NNP ਭਾਰਤੀ\N_NNP ਹਾਕੀ\N_NNP ਟੀਮ\N_NNP ਦਾ\PSP ਉਹ\PR_PRP ਨੌਨਿਹਾਲ\JJ ਜੁਝਾਰੂ\JJ ਹਾਕੀ\N_NN ਖਿਡਾਰੀ\N_NN ਹੈ\V_VAUX ,\RD_PUNC ਜਿਸ\PR_PRL `ਤੇ\RB ਚੀਫ\JJ ਕੋਚ\N_NN (\RD_SYM ਸਾਬਕਾ\JJ )\RD_SYM ਮਾਈਕਲ\N_NNP ਨੋਬਜ਼\N_NNP ਨੂੰ\PSP ਬਹੁਤ\JJ ਵਿਸ਼ਵਾਸ\N_NN ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2445	ਏਸ਼ੀਅਨ\N_NNP ਚੈਂਪੀਅਨ\N_NNP ਟਰਾਫੀ\N_NNP `ਚ\PSP ਉਸ\PR_PRP ਦੀ\PSP ਕਾਰਗੁਜ਼ਾਰੀ\N_NN ਨੇ\PSP ਚੀਫ\JJ ਕੋਚ\N_NN ਨੂੰ\PSP ਨਿਰਾਸ਼\N_NN ਨਹੀਂ\RP_NEG ਕੀਤਾ\V_VM_VF ।\RD_PUNC
PBSPD2446	ਪਾਕਿਸਤਾਨ\N_NNP ਟੀਮ\N_NN ਦੇ\PSP ਵਿਰੁੱਧ\RB ਅਤੇ\CC_CCD ਪਾਕਿਸਤਾਨੀ\N_NNP ਹਾਕੀ\N_NN ਖਿਡਾਰੀਆਂ\N_NN ਨਾਲ\PSP ਖੇਡਣਾ\V_VM_VINF ਉਸ\PR_PRP ਨੂੰ\PSP ਸਭ\JJ ਤੋਂ\PSP ਜ਼ਿਆਦਾ\RB ਪਸੰਦ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2447	ਸਪੋਰਟ\N_NNP ਅਥਾਰਿਟੀ\N_NNP ਆਫ\N_NNP ਇੰਡੀਆ\N_NNP ,\RD_PUNC ਸਪੋਰਟਸ\N_NNP ਟ੍ਰੇਨਿੰਗ\N_NNP ਸੈਂਟਰ\N_NNP ,\RD_PUNC ਕਰਨਾਟਕ\N_NNP ਸਟੇਟ\N_NNP ਹਾਕੀ\N_NNP ਐਸੋਸੀਏਸ਼ਨ\N_NNP ,\RD_PUNC ਸਟੇਡੀਅਮ\N_NNP ਬੰਗਲੌਰ\N_NNP ਦੀ\PSP ਪੈਦਾਵਾਰ\N_NN ਸੋਮੰਨਾ\N_NNP ਹੁਣ\RB ਆਪਣੀ\PR_PRF ਖੇਡ\N_NN ਦਾ\PSP ਇਕ\QT_QTC ਚੰਗਾ\N_NN ਵਿਸ਼ਲੇਸ਼ਕ\N_NN ਵੀ\RP_RPD ਬਣ\V_VM ਚੁੱਕਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2448	ਬੰਗਲੌਰ\N_NNP ਯੂਨੀਵਰਸਿਟੀ\N_NNP ਵੱਲੋਂ\PSP ਖੇਡਦਿਆਂ\V_VM_VNF ਕਦੇ\PR_PRQ ਆਪਣੀ\PR_PRF ਡਾਜਿੰਗ\N_NN ,\RD_PUNC ਕੋਲ\RB ਕਰਨ\V_VM_VINF ਦੀ\PSP ਨਿਪੁੰਨਤਾ\N_NN ਨਾਲ\PSP ਖੇਡ\V_VM ਦਰਸ਼ਕਾਂ\N_NN ਨੂੰ\PSP ਹੈਰਾਨ\N_NN ਕਰਨ\V_VM_VINF ਵਾਲਾ\PSP ਜਿਥੇ\RB ਭਾਰਤੀ\N_NNP ਹਾਕੀ\N_NN ਟੀਮ\N_NN `ਚ\PSP ਵਧੀਆ\JJ ਪ੍ਰਦਰਸ਼ਨ\N_NN ਕਰਦਾ\V_VM_VF ਆ\V_VM ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਉਥੇ\RB ਅਸੀਂ\PR_PRP ਆਸ\N_NN ਕਰਦੇ\V_VM_VF ਹਾਂ\V_VAUX ਕਿ\CC_CCS ਏਸ਼ੀਆ\N_NNP ਕੱਪ\N_NNP ਹਾਕੀ\N_NNP `ਚ\PSP ਵੀ\RP_RPD ਵਧੀਆ\JJ ਕਾਰਗੁਜ਼ਾਰੀ\N_NN ਵਿਖਾਏਗਾ\V_VM_VF ।\RD_PUNC
PBSPD2449	ਪੋਲੈਂਡ\N_NNP ਦੇ\PSP ਵਾਕਲਾ\N_NNP `ਚ\PSP ਹੋਏ\V_VM_VF ਤੀਰਅੰਦਾਜ਼ੀ\N_NNP ਵਿਸ਼ਵ\N_NNP ਕੱਪ\N_NNP ਸਟੇਜ-4\QT_QTC ਵਿਚ\PSP ਬੋਮਬਾਲਿਆ\N_NNP ਦੇਵੀ\N_NNP ,\RD_PUNC ਦੀਪਿਕਾ\N_NNP ਕੁਮਾਰੀ\N_NNP ਅਤੇ\CC_CCD ਰਿਮਿਲ\N_NNP ਬੁਰਲੀ\N_NNP ਦੀ\PSP ਭਾਰਤੀ\N_NNP ਮਹਿਲਾ\N_NN ਰਿਕਰਵ\N_NN ਟੀਮ\N_NN ਨੇ\PSP ਲਾਜਵਾਬ\JJ ਤੀਰਅੰਦਾਜ਼ੀ\N_NN ਦਾ\PSP ਪ੍ਰਦਰਸ਼ਨ\N_NN ਕਰਦਿਆਂ\V_VM_VNF ਵਿਸ਼ਵ\N_NN ਦੀ\PSP ਬਿਹਤਰੀਨ\JJ ਦੱਖਣੀ\N_NNP ਕੋਰੀਆ\N_NNP ਦੀ\PSP ਟੀਮ\N_NN ਨੂੰ\PSP ਚਾਰ\QT_QTC ਅੰਕਾਂ\N_NN ਦੇ\PSP ਫਰਕ\N_NN (\RD_SYM 219-215\QT_QTC )\RD_SYM ਨਾਲ\PR_PRL ਮਾਤ\N_NN ਦੇ\V_VM ਕੇ\V_VM_VNF ਸੋਨ\N_NN ਤਗਮਾ\N_NN ਹਾਸਲ\N_NN ਕਰ\V_VM ਵਿਸ਼ਵ\N_NN ਚੈਂਪੀਅਨ\N_NN ਬਣਨ\V_VM_VINF ਦਾ\PSP ਮਾਣ\N_NN ਹਾਸਲ\V_VM ਕੀਤਾ\V_VM_VF ।\RD_PUNC
PBSPD2450	ਇਸ\DM_DMD ਟੂਰਨਾਮੈਂਟ\N_NN ਦੌਰਾਨ\RB ਇਹ\N_NN ਭਾਰਤ\N_NN ਦਾ\PSP ਇਕਲੌਤਾ\JJ ਤਗਮਾ\N_NN ਸੀ\V_VAUX ,\RD_PUNC ਕਿਉਂਕਿ\CC_CCS ਕੋਈ\DM_DMQ ਵੀ\RP_RPD ਹੋਰ\JJ ਭਾਰਤੀ\N_NNP ਤੀਰਅੰਦਾਜ਼\N_NN ਕੁਆਰਟਰ\N_NN ਫਾਈਨਲ\N_NN ਤੋਂ\PSP ਅੱਗੇ\RB ਨਹੀਂ\RP_NEG ਵਧ\V_VM ਸਕਿਆ\N_NN ।\RD_PUNC
PBSPD2451	ਪੋਲੈਂਡ\N_NNP `ਚ\N_NN ਹੋਏ\V_VM_VF ਇਸ\DM_DMD ਵਿਸ਼ਵ\N_NNP ਕੱਪ\N_NNP ਵਿਚ\PSP ਭਾਰਤ\N_NNP ਦੀਆਂ\PSP ਰਿਕਰਵ\N_NN ਸਿੰਗਲਜ਼\N_NN ਵਰਗ\N_NN `ਚ\PSP ਤਗਮੇ\N_NN ਦੀਆਂ\PSP ਆਸਾਂ\N_NN ਉਸ\PR_PRP ਸਮੇਂ\N_NN ਹੀ\RP_RPD ਦਮ\N_NN ਤੋੜ\V_VM ਗਈਆਂ\V_VM ਸਨ\V_VAUX ,\RD_PUNC ਜਦੋਂ\PR_PRL ਕੁਆਟਰ\N_NN ਫਾਈਨਲ\N_NN `ਚ\PSP ਦੀਪਿਕਾ\N_NNP ਕੁਮਾਰੀ\N_NNP ਕੋਰੀਆ\N_NNP ਦੀ\PSP ਯੂਨ\N_NNP ਹੀ\RP_RPD ਤੋਂ\PSP 2-6\QT_QTC ਨਾਲ\PSP ਮਾਤ\N_NN ਖਾ\V_VM ਗਈ\V_VM_VF ।\RD_PUNC
PBSPD2452	ਤਰੁਣਦੀਪ\N_NNP ਰਾਏ\N_NNP ,\RD_PUNC ਜੈਯੰਤ\N_NNP ਤਾਲੁਕਦਾਰ\N_NNP ਅਤੇ\CC_CCD ਪ੍ਰਿਯਾਂਕ\N_NNP ਦੀ\PSP ਤਿਕੜੀ\N_NN ਵੀ\RP_RPD ਰਿਕਰਵ\N_NN ਪੁਰਸ਼\N_NN ਵਰਗ\N_NN ਦੇ\PSP ਕੁਆਟਰ\QT_QTC ਫਾਈਨਲ\N_NN `ਚ\PSP ਅਮਰੀਕਾ\N_NNV ਕੋਲੋਂ\N_NN ਕੇਵਲ\N_NN ਇਕ\N_NN ਅੰਕ\N_NN ਦੇ\PSP ਅੰਤਰ\N_NN (\RD_SYM 21-222\QT_QTC )\RD_SYM ਨਾਲ\PSP ਹਾਰ\V_VM ਗਈ\V_VM_VF ।\RD_PUNC
PBSPD2453	ਉਧਰ\PR_PRP ਕੰਪਾਊਂਡ\JJ ਟੀਮ\N_NN ਵਰਗ\N_NN `ਚ\PSP ਰਜਤ\N_NNP ਚੌਹਾਨ\N_NNP ,\RD_PUNC ਸੰਦੀਪ\N_NNP ਕੁਮਾਰ\N_NNP ਅਤੇ\CC_CCD ਅਭਿਸ਼ੇਕ\N_NNP ਵਰਮਾ\N_NNP ਦੀ\PSP ਭਾਰਤੀ\N_NNP ਪੁਰਸ਼\N_NN ਤਿਕੜੀ\N_NN ਪ੍ਰੀ\N_NN ਕੁਆਟਰ\QT_QTC ਫਾਈਨਲ\N_NN `ਚ\PSP ਦੱਖਣੀ\N_NN ਅਫਰੀਕਾ\N_NN ਤੋਂ\PSP 232-233\QT_QTC ਅਤੇ\CC_CCD ਮਹਿਲਾ\N_NN ਟੀਮ\N_NN ਰੂਸ\N_NNP ਤੋਂ\PSP 224-226\QT_QTC ਨਾਲ\PSP ਹਾਰ\V_VM ਕੇ\V_VM_VNF ਬਾਹਰ\RB ਹੋ\V_VM ਗਈ\V_VM_VF ।\RD_PUNC
PBSPD2454	ਇਸ\PR_PRP ਸਮੇਂ\N_NN ਦੀਪਿਕਾ\N_NNP ਕੁਮਾਰੀ\N_NNP ,\RD_PUNC ਲੈਸ਼ਰਾਮ\N_NNP ਬੋਮਬਾਇਲਾ\N_NNP ਦੇਵੀ\N_NNP ਅਤੇ\CC_CCD ਰਿਮੀ\N_NNP ਬੋਰਿਲੀ\N_NNP `ਤੇ\RB ਆਧਾਰਿਤ\N_NN ਭਾਰਤੀ\N_NNP ਮਹਿਲਾ\N_NNP ਰਿਕਰਵ\N_NNP ਟੀਮ\N_NNP ਨੇ\PSP ਸ਼ਾਨਦਾਰ\JJ ਪ੍ਰਦਰਸ਼ਨ\N_NN ਕਰਦਿਆਂ\V_VM_VNF ਪਹਿਲਾਂ\N_NN ਇੰਡੋਨੇਸ਼ੀਆ\N_NNP ਨੂੰ\PSP ਬੇਹੱਦ\JJ ਨਜ਼ਦੀਕੀ\RB ਮੁਕਾਬਲੇ\N_NN ਵਿਚ\PSP 217-216\QT_QTC ਨਾਲ\N_NN ,\RD_PUNC ਫਿਰ\RB ਮੈਕਸੀਕੋ\N_NNP ਨੂੰ\PSP 211-202\QT_QTC ਨਾਲ\PSP ਤੇ\CC_CCD ਸੈਮੀਫਾਈਨਲ\N_NN `ਚ\N_NN ਸ਼ਾਨਦਾਰ\JJ ਖੇਡ\N_NN ਦਾ\PSP ਮੁਜ਼ਾਹਰਾ\N_NN ਕਰਦਿਆਂ\V_VM_VNF ਡੈਨਮਾਰਕ\N_NNP ਨੂੰ\PSP 214-206\QT_QTC ਨਾਲ\PSP ਹਰਾ\V_VM_VF ਕੇ\V_VM_VNF ਭਾਰਤ\N_NNP ਲਈ\PSP ਘੱਟੋ-ਘੱਟ\RB ਚਾਂਦੀ\N_NN ਦਾ\PSP ਤਗਮਾ\N_NN ਜ਼ਰੂਰ\RB ਪੱਕਾ\N_NN ਕਰ\V_VM ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBSPD2455	ਹੁਣ\RB ਖਿਤਾਬ\N_NN ਲਈ\PSP ਭਾਰਤੀ\N_NNP ਟੀਮ\N_NN ਦਾ\PSP ਮੁਕਾਬਲਾ\N_NN ਜਿੱਤ\N_NN ਦੀ\PSP ਪੱਕੀ\JJ ਦਾਅਵੇਦਾਰ\N_NN ਮੰਨੀ\V_VM_VF ਜਾ\V_VM ਰਹੀ\V_VM_VF ਦੱਖਣੀ\N_NNP ਕੋਰੀਆ\N_NNP ਦੀ\PSP ਟੀਮ\N_NN ਨਾਲ\PSP ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2456	ਦੱਖਣੀ\N_NNP ਕੋਰੀਆ\N_NNP ਦੀ\PSP ਯੁਨ\N_NNP ਹੀ\N_NNP ,\RD_PUNC ਕੀ\N_NNP ਬੋਈ\N_NNP ਤੇ\CC_CCD ਯੂ\N_NNP ਯੰਗ\N_NNP ਦੀ\PSP ਤਿਕੜੀ\N_NN ਨੇ\PSP ਪੂਰੇ\JJ ਟੂਰਨਾਮੈਂਟ\N_NN ਦੌਰਾਨ\RB ਸ਼ਾਨਦਾਰ\JJ ਪ੍ਰਦਰਸ਼ਨ\N_NN ਕਰਕੇ\V_VM_VNF ਸਭ\JJ ਨੂੰ\PSP ਪ੍ਰਭਾਵਿਤ\N_NN ਕਰ\V_VM ਰੱਖਿਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2457	ਇਸ\DM_DMD ਟੀਮ\N_NN ਨੇ\PSP ਐਲੀਮੀਨੇਸ਼ਨ\N_NN ਰਾਊਂਡ\N_NN ਵਿਚ\PSP ਅਮਰੀਕਾ\N_NNP ,\RD_PUNC ਇਟਲੀ\N_NNP ਤੇ\CC_CCD ਰੂਸ\N_NNP ਦੀ\PSP ਸਖਤ\JJ ਚੁਣੌਤੀ\N_NN ਨੂੰ\PSP ਬੜੀ\JJ ਹੀ\RP_RPD ਅਸਾਨੀ\JJ ਨਾਲ\PSP ਪਾਰ\V_VM ਕੀਤਾ\V_VM_VF ਸੀ\V_VAUX ਅਤੇ\CC_CCD ਇਕ\QT_QTC ਵਾਰ\RB ਵੀ\RP_RPD 222\QT_QTC ਤੋਂ\PSP ਘੱਟ\JJ ਦਾ\PSP ਸਕੋਰ\N_NN ਨਹੀਂ\RP_NEG ਕੀਤਾ\V_VM_VF ।\RD_PUNC
PBSPD2458	ਦੂਜੇ\QT_QTO ਪਾਸੇ\N_NN ਭਾਰਤੀ\N_NNP ਟੀਮ\N_NNP ਦਾ\PSP ਟੂਰਨਾਮੈਂਟ\N_NN `ਚ\PSP ਉੱਚਤਮ\JJ ਸਕੋਰ\N_NN ਇੰਡੋਨੇਸ਼ੀਆ\N_NNP ਦੇ\PSP ਖਿਲਾਫ\N_NN 217\QT_QTC ਦਾ\PSP ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2459	ਤੇਜ਼\RB ਹਵਾ\N_NN ਦੇ\PSP ਚਲਦਿਆਂ\V_VM_VNF ,\RD_PUNC ਹੋਏ\V_VM_VF ਖ਼ਿਤਾਬੀ\JJ ਮੁਕਾਬਲੇ\N_NN ਵਿਚ\PSP ਭਾਰਤੀ\N_NNP ਤਿਕੜੀ\N_NN ਨੇ\PSP ਵਿਦੇਸ਼ੀ\JJ ਕੋਰੀਆਈ\N_NNP ਕੋਚ\N_NN ਲਿਮ\N_NNP ਚਈ\N_NNP ਵੋਂਗ\N_NNP ਵੱਲੋਂ\PSP ਮਿਲੇ\V_VM_VF ਟਿੱਪਸ\N_NN ਕਾਰਨ\N_NN ਖੇਡ\N_NN ਦਾ\PSP ਰੁਖ਼\N_NN ਆਪਣੇ\PR_PRF ਵੱਲ\PSP ਮੋੜ\N_NN ਦਿੱਤਾ\V_VM_VF ।\RD_PUNC
PBSPD2460	ਭਾਰਤੀ\N_NNP ਟੀਮ\N_NN ਨੇ\PSP ਦੱਖਣੀ\N_NNP ਕੋਰੀਆ\N_NNP ਦੀ\PSP ਬੇਹੱਦ\JJ ਮਜ਼ਬੂਤ\JJ ਟੀਮ\N_NN ਨੂੰ\PSP 219-215\QT_QTC ਦੇ\PSP ਅੰਤਰ\N_NN ਨਾਲ\PSP ਹਰਾ\V_VM_VF ਕੇ\V_VM_VNF ਪੂਰੇ\JJ ਵਿਸ਼ਵ\N_NN ਨੂੰ\PSP ਹੈਰਾਨ\N_NN ਕਰ\N_NN ਦਿੱਤਾ\N_NN ।\RD_PUNC
PBSPD2461	ਇਸ\PR_PRP ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਭਾਰਤੀ\N_NNP ਟੀਮ\N_NN ਨੇ\PSP ਮੇਡੇਲਿਨ\N_NNP (\RD_SYM ਕੋਲੰਬੀਆ\N_NNP )\RD_SYM ਵਿਸ਼ਵ\N_NN ਕੱਪ\N_NN ਸਟੇਜ\N_NN 3\QT_QTC ਵਿਚ\PSP ਚੀਨ\N_NNP ਨੂੰ\PSP ਹਰਾ\V_VM_VF ਕੇ\V_VM_VNF ਖਿਤਾਬ\N_NN ਜਿੱਤਿਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2462	ਜ਼ਿਕਰਯੋਗ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਇਨ੍ਹਾਂ\PR_PRL ਭਾਰਤੀ\N_NNP ਖਿਡਾਰਨਾਂ\N_NN ਨੇ\PSP ਲੰਦਨ\N_NNP ਉਲੰਪਿਕ\N_NNP ਦੌਰਾਨ\RB ਵਰਤੇ\V_VM_VF ਕਮਾਨ\N_NN ਤੇ\CC_CCD ਤੀਰਾਂ\N_NN ਦੀ\PSP ਵਰਤੋਂ\N_NN ਕੀਤੀ\V_VM_VF ਅਤੇ\CC_CCD ਪੁਰਾਣਾ\JJ ਸਮਾਨ\N_NN ਹੋਣ\V_VM_VINF ਕਾਰਨ\N_NN ਕਮਜ਼ੋਰ\JJ ਗਰਿੱਪ\N_NN ਦੇ\PSP ਬਾਵਜੂਦ\RB ਲਗਾਤਾਰ\RB ਦੋ\QT_QTC ਖਿਤਾਬ\N_NN ਹਾਸਲ\V_VM ਕੀਤੇ\V_VM_VF ।\RD_PUNC
PBSPD2463	ਲੰਦਨ\N_NNP ਉਲੰਪਿਕ\N_NNP ਵਿਚ\PSP ਨਾਕਾਮ\N_NN ਰਹਿਣ\V_VM_VINF ਤੋਂ\PSP ਬਾਅਦ\RB ਭਾਰਤੀ\N_NNP ਮਹਿਲਾ\N_NN ਤੀਰਅੰਦਾਜ਼ਾਂ\N_NN ਤੇ\CC_CCD ਵਿਸ਼ੇਸ਼\JJ ਕਰਕੇ\V_VM_VNF ਦੀਪਿਕਾ\N_NNP ਕੁਮਾਰੀ\N_NNP ਦੀ\PSP ਖੇਡ\N_NN ਵਿਚ\PSP ਲਗਾਤਾਰ\RB ਸੁਧਾਰ\N_NN ਵੇਖਣ\V_VM_VINF ਨੂੰ\PSP ਮਿਲ\V_VM ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2464	ਦੀਪਿਕਾ\N_NNP ਨੇ\PSP ਵਿਸ਼ਵ\N_NN ਕੱਪ\N_NN ਦੇ\PSP ਚਾਰ\QT_QTC ਪੜਾਵਾਂ\N_NN ਵਿਚ\PSP ਦੋ\QT_QTC ਸੋਨ\N_NN (\RD_SYM ਵਾਕਲਾ\N_NNP ,\RD_PUNC ਮੇਡੇਲਿਨ\N_NNP )\RD_SYM ,\RD_PUNC ਦੋ\QT_QTC ਚਾਂਦੀ\N_NN (\RD_SYM ਦੋਨੋ\QT_QTC ਸ਼ੰਘਾਈ\N_NN )\RD_SYM ਤੇ\CC_CCD ਇਕ\QT_QTC ਕਾਂਸੀ\N_NN (\RD_SYM ਮੇਡੇਲਿਨ\N_NN )\RD_SYM ਦਾ\PSP ਤਗਮਾ\N_NN ਹਾਸਲ\V_VM ਕਰਕੇ\V_VM_VNF ਪੈਰਿਸ\N_NNP `ਚ\PSP ਸਤੰਬਰ\N_NNP ਵਿਚ\PSP ਹੋਣ\V_VM_VINF ਵਾਲੇ\PSP ਵਿਸ਼ਵ\N_NN ਕੱਪ\N_NN ਫਾਈਨਲ\N_NN ਲਈ\PSP ਕੁਆਲੀਫਾਈ\N_NN ਕਰ\V_VM ਲਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2465	17\QT_QTC ਅਗਸਤ\N_NNP ਤੋਂ\PSP ਸ਼ੁਰੂ\RB ਹੋ\V_VM ਕੇ\V_VM_VNF 11\QT_QTO ਮਈ\N_NNP 2014\QT_QTC ਤੱਕ\PSP ਖੇਡੀ\V_VM_VF ਜਾਣ\V_VM_VINF ਵਾਲੀ\PSP ਦੁਨੀਆ\N_NN ਦੀ\PSP ਸਭ\QT_QTF ਤੋਂ\PSP ਮਸ਼ਹੂਰ\JJ ਅਤੇ\CC_CCD ਮਹਿੰਗੀ\JJ ਫੁੱਟਬਾਲ\N_NN ਲੀਗ\N_NN `\RD_PUNC ਇੰਗਲਿਸ਼\N_NNP ਪ੍ਰੀਮੀਅਮ\N_NNP ਲੀਗ\N_NNP `\RD_PUNC ਜਾਨੀ\CC_CCS ਕਿ\CC_CCS ਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP ਦਾ\PSP ਰੁਮਾਂਚ\N_NN ਜ਼ੋਰਾਂ\N_NN `ਤੇ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2466	ਦੁਨੀਆ\N_NN ਦੀ\PSP ਦੋ-ਤਿਹਾਈ\N_NN ਆਬਾਦੀ\N_NN ਖੇਡ\N_NN ਦਾ\PSP ਭਰਪੂਰ\RB ਲੁਤਫ\N_NN ਉਠਾ\V_VM_VF ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2467	ਭਾਰਤ\N_NNP ਵਿਚ\PSP ਵੀ\RP_RPD ਇਨ੍ਹਾਂ\PR_PRL ਦਿਨਾਂ\N_NN `ਚ\PSP ਫੁੱਟਬਾਲ\N_NN ਦਾ\PSP ਬੁਖਾਰ\N_NN ਪੂਰੇ\JJ ਜੋਬਨ\N_NN `ਤੇ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2468	ਫੁੱਟਬਾਲ\N_NN ਪ੍ਰਤੀ\PSP ਭਾਰਤ\N_NNP `ਚ\PSP ਵੀ\RP_RPD ਦੀਵਾਨਗੀ\N_NN ਦੀ\PSP ਕੋਈ\DM_DMQ ਕਮੀ\N_NN ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2469	ਫੁੱਟਬਾਲ\N_NN ਦੀ\PSP ਲੋਕਪ੍ਰਿਅਤਾ\N_NN ਦੀ\PSP ਵਜ੍ਹਾ\N_NN ਕਰਕੇ\V_VM_VNF ਭਾਰਤ\N_NNP `ਚ\PSP ਪਹਿਲੀ\QT_QTO ਵਾਰ\RB ਇਸ\DM_DMD ਸੀਜ਼ਨ\N_NN `ਚ\PSP ਸਟਾਰ\N_NN ਸਪੋਰਟਸ\N_NN ਨੇ\PSP ਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP ਦੇ\PSP 100\QT_QTC ਮੈਚਾਂ\N_NN ਨੂੰ\PSP ਹਿੰਦੀ\N_NN ਕੁਮੈਂਟਰੀ\N_NN ਨਾਲ\PSP ਪ੍ਰਸਾਰਿਤ\N_NN ਕਰਨ\V_VM_VINF ਦੀ\PSP ਤਿਆਰੀ\N_NN ਕੀਤੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2470	ਇੰਗਲਿਸ਼\N_NNP ਪ੍ਰੀਮੀਅਰ\N_NNP ਲੀਗ\N_NNP ਦੁਨੀਆ\N_NN ਭਰ\RB `ਚ\PSP ਪੁਰਸ਼\N_NN ਫੁੱਟਬਾਲ\N_NN ਦੀ\PSP ਸਭ\JJ ਤੋਂ\PSP ਮਸ਼ਹੂਰ\JJ ਲੀਗ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2471	ਮਈ\N_NNP 1992\QT_QTC `ਚ\PSP ਇੰਗਲੈਂਡ\N_NNP `ਚ\PSP ਹੋਣ\V_VM_VINF ਵਾਲੀ\PSP ਨੈਸ਼ਨਲ\JJ ਲੀਗ\N_NN ਨੂੰ\PSP ਬਰਖਾਸਤ\N_NN ਕਰਕੇ\N_NN ਇੰਗਲਿਸ਼\N_NNP ਪ੍ਰੀਮੀਅਰ\N_NNP ਲੀਗ\N_NNP ਦੀ\PSP ਸਥਾਪਨਾ\N_NN ਹੋਈ\V_VM_VF ।\RD_PUNC
PBSPD2472	ਇਸ\PR_PRP ਵਿਚ\PSP ਦੁਨੀਆ\N_NN ਭਰ\RB ਦੇ\PSP ਮਸ਼ਹੂਰ\JJ ਫੁੱਟਬਾਲਰ\N_NN ਅਲੱਗ-ਅਲੱਗ\RB 20\QT_QTC ਕਲੱਬਾਂ\N_NN ਵੱਲੋਂ\PSP ਖੇਡਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSPD2473	ਦੁਨੀਆ\N_NN ਦੀ\PSP ਦੋ-ਤਿਹਾਈ\QT_QTC ਆਬਾਦੀ\N_NN ਇਸ\DM_DMD ਲੀਗ\N_NN ਦੀ\PSP ਦੀਵਾਨੀ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2474	ਇਸੇ\PR_PRF ਕਰਕੇ\V_VM_VNF ਤਾਂ\CC_CCS ਇਸ\PR_PRP ਨੂੰ\PSP `\RD_PUNC ਗਰੇਟਰ\N_NNP ਸ਼ੋਅ\N_NNP ਆਨ\N_NN ਅਰਥ\N_NN `\RD_PUNC ਵੀ\RP_RPD ਕਿਹਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
