ID	Value
PBLTD2490	ਐਸੇ\RB ਯਾਰ\N_NN ਮਿਲਣ\V_VM_VINF ਸਬੱਬੀਂ,\RB ਪਰ\CC_CCS ਹਾਸ਼ਮ\N_NNP ਅਸਾਂ\PR_PRP ਜਿਹਿਆਂ\RB ਨੂੰ\PSP ।\RD_PUNC
PBLTD2491	ਕਿਉਂ\PR_PRQ ਜੰਮੀਓਂ\V_VM_VF ਕਿਉਂ\PR_PRQ ਫੇਰ\RB ਵਿਆਹੀਓਂ,\N_NN ਜੰਮਦੀ\V_VM_VF ਮਾਰ\V_VM_VF ਨ\RP_NEG ਸੁੱਟੀ\V_VM_VF ।\RD_PUNC
PBLTD2492	ਦੇਖ\V_VM_VF ਹੁਣ\RB ਹਾਲ\N_NN ਸੱਸੀ\N_NNP ਦਾ\PSP ਮਾਏ\N_NN !\RD_PUNC ਮੈਂ\PR_PRP ਫਿਰਾਂ\V_VM_VF ਪਲਾਂ(ਥਲਾਂ)\N_NN ਵਿਚ\PSP ਲੁੱਟੀ\RB ।\RD_PUNC
PBLTD2493	ਬੇਤਕਸੀਰ\JJ ਬੇਦੋਸ਼ੀ\JJ ਆਜ਼ਿਜ,\JJ ਮੈਂ\PR_PRP ਆਣ\V_VM_VINF ਬਲੋਚਾਂ\N_NN ਲੁੱਟੀ\V_VM_VF ।\RD_PUNC
PBLTD2494	ਹਾਸ਼ਮ\N_NNP ਜਾਨ\N_NN ਗਵਾਈਆ\V_VM_VF ਸੱਸੀ,\N_NNP ਪਰ\CC_CCS ਆਸ\N_NN ਉਮੈਦ\N_NN ਨ\RP_NEG ਟੁੱਟੀ\V_VM ।\RD_PUNC
PBLTD2495	ਕਿਉਂ\PR_PRQ ਤਲਵਾਰ\N_NN ਵਿਛੋੜੇ\N_NN ਵਾਲੀ,\PSP ਤੂੰ\PR_PRP ਹਰਦਮ\RB ਸਾਣ\N_NN ਚੜ੍ਹਾਵੇਂ\V_VM_VF ।\RD_PUNC
PBLTD2496	ਤੈਥੇ\PR_PRP ਜ਼ੋਰ\N_NN ਨਹੀਂ,\RP_NEG ਬਿਨ\RB ਤੇਗ਼ੋਂ,\N_NN ਤੂੰ\PR_PRP ਐਵੇਂ\RB ਮਾਰਿ\V_VM ਗਵਾਵੇਂ\V_VM_VF ।\RD_PUNC
PBLTD2497	ਆਸ਼ਕ\N_NN ਨਾਲ\PSP ਨਹੀਂ\RP_NEG ਸਿਰ\N_NN ਰੱਖਦੇ,\V_VM_VF ਤੂੰ\PR_PRP ਕਿਸ\PR_PRQ ਪਰ\CC_CCS ਤੇਗ਼\N_NN ਉਠਾਵੇਂ\V_VM_VF ।\RD_PUNC
PBLTD2498	ਹਾਸ਼ਮ\N_NNP ਬੋਲ\V_VM ਨਹੀਂ,\RP_NEG ਮਤ\RB ਬੋਲੇਂ,\V_VM_VF ਕੋਈ\DM_DMQ ਹੋਰ\DM_DMQ ਨਸੀਹਤ\N_NN ਪਾਵੇਂ\V_VM_VF ।\RD_PUNC
PBLTD2499	ਕੋਈ\DM_DMQ ਮੁਲ\N_NN ਨਹੀਂ\RP_NEG ਬਿਨ\RB ਪਾਰਖੁ,\N_NN ਲਖ\QT_QTC ਪਾਰਸ\N_NN ਉੱਚ\JJ ਕਹਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2500	ਹੋਵੇ\V_VM_VF ਮੁੱਲ\N_NN ਮਲੂਮ\N_NN ਲੇਲੀ\N_NNP ਦਾ,\PSP ਪਰ\CC_CCS ਜੇ\PR_PRL ਮਜਨੂੰ\N_NNP ਮੁਲ\N_NN ਪਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2501	ਕੀਮਤ\N_NN ਕਦਰ\N_NN ਸ਼ਨਾਸ਼\N_NN ਗੁਲਾਂ\N_NN ਦੀ,\PSP ਕੋਈ\DM_DMQ ਭਵਰੋਂ\N_NN ਜਾਇ\V_VM_VF ਪੁਛਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2502	ਹਾਸ਼ਮ\N_NNP ਬਾਝ\RB ਪਛਾਨਣ\V_VM_VINF ਵਾਲੇ,\PSP ਕੋਈ\DM_DMQ ਕੀ\PR_PRQ ਗੁਣ\N_NN ਕੱਢ\V_VM ਦਿਖਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2503	ਕੁਝ\DM_DMQ ਤਕਸੀਰ\N_NN ਅਸਾਥੋਂ\PR_PRP ਹੋਈ,\V_VM_VF ਜੋ\PR_PRL ਯਾਰ\N_NN ਸੱਜਣ\N_NN ਚਿਤ\N_NN ਲਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2504	ਯਾ\N_NN ਕੁਛ\DM_DMQ ਵਾਉ\N_NN ਵਗੀ\V_VM_VF ਕਲਿਯੁਗ\N_NN ਦੀ,\PSP ਕੋਈ\DM_DMQ ਝੁਲਕ\N_NN ਮਿਤਰ\N_NN ਦਿਲ\N_NN ਆਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2505	ਦਿਲ\N_NN ਬੇਦਰਦ\JJ ਤਬੀਬਾਂ\N_NN ਕੀਤਾ,\V_VM_VF ਜੋ\PR_PRL ਘਾਇਲ\N_NN ਚਾਇ\N_NN ਭੁਲਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2506	ਹਾਸ਼ਮ\N_NNP ਜਾਨ\N_NN ਸਆਦਤ\N_NN ਏਵੇਂ,\RB ਜੋ\PR_PRL ਯਾਰ\N_NN ਸੱਜਣ\N_NN ਮਨ\N_NN ਭਾਇਆ\V_VM_VF ।\RD_PUNC
PBLTD2507	ਕੁਲ\RB ਲਾਜ\N_NN ਕਬੀਲਾ\N_NN ਤੇ\CC_CCD ਮਾਂ\N_NN ਪਿਊ,\N_NN ਅਸਾਂ\PR_PRP ਦਿਤਾ\V_VM_VF ਛੋੜ\V_VM ਤਿਨ੍ਹਾਂ\PR_PRP ਨੂੰ\PSP ।\RD_PUNC
PBLTD2508	ਕਰੰਗ\JJ ਸਰੀਰ\N_NN ਹੋਇਆ\V_VM_VF ਗ਼ਮ\N_NN ਤੇਰੇ,\PR_PRP ਅਸਾਂ\PR_PRP ਮੰਨੀ\V_VM ਜਾਨ\N_NN ਤੁਸਾਂ\PR_PRP ਨੂੰ\PSP ।\RD_PUNC
PBLTD2509	ਕਿਉਂ\PR_PRQ ਇਸ਼ਕਾ\N_NN !\RD_PUNC ਕੀ\PR_PRQ ਮੰਗਨਾਈ\N_NN ਮੈਥੋਂ,\N_NN ਹੁਣ\N_NN ਸੱਚ\N_NN ਕਹਿ\V_VM_VF ਆਖ\V_VM_VF ਅਸਾਂ\PR_PRP ਨੂੰ\PSP ।\RD_PUNC
PBLTD2510	ਹਾਸ਼ਮ\N_NNP ਸਾਸ\N_NN ਹੋਏ\V_VM_VF ਕਮ\N_NN ਤੇਰੇ,\PR_PRP ਕੀ\PR_PRQ ਕਰਸੇਂ\V_VM_VF ਯਾਦ\N_NN ਮੁਇਆਂ\N_NN ਨੂੰ\PSP ?\RD_PUNC
PBLTD2511	ਲਬ\N_NN ਖ਼ੁਸ਼ਕੀ\N_NN ਮੂੰਹ\N_NN ਜ਼ਰਦੀ\N_NN ਵਰਤੀ,\V_VM_VF ਅਤੇ\CC_CCD ਖ਼ੂਨ\N_NN ਦਿਸੇ\V_VM_VF ਵਿਚ\PSP ਨੈਣਾਂ\N_NN ।\RD_PUNC
PBLTD2512	ਗੁਲ\N_NN ਨੇ\PSP ਦੇਖ\V_VM ਕਿਹਾ\V_VM_VF ਬੁਲਬੁਲ\N_NN ਨੂੰ,\PSP `\RD_PUNC ਸੱਚ\N_NN ਹਾਲ\N_NN ਅਸਾਥੀਂ\PR_PRP ਕਹਿਣਾ\V_VM_VINF `\RD_PUNC ।\RD_PUNC
PBLTD2513	ਬੁਲਬੁਲ\N_NN ਰੋ\V_VM ਕਿਹਾ,\V_VM_VF `\RD_PUNC ਦੁਖ\N_NN ਤੇਰੇ,\N_NN ਸਾਨੂੰ\PR_PRP ਸੂਲ\N_NN ਪਵਗੁ\N_NN ਹੁਣ\RB ਸਹਿਣਾ\V_VM_VINF `\RD_PUNC ।\RD_PUNC
PBLTD2514	ਹਾਸ਼ਮ\N_NNP ਫੇਰ\RB ਕਹਿਆ\V_VM_VF ਗੁਲ\N_NN ਹੱਸਕੇ,\V_VM_VNF `\RD_PUNC ਭਲਾ\RB ਆਖ\V_VM_VF ਸਦਾ\RB ਤੁਧ\N_NN ਰਹਿਣਾ\V_VM_VINF `\RD_PUNC ।\RD_PUNC
PBLTD2515	ਲੋਕਾਂ\N_NN ਭਾਣੇ\N_NN ਵਸਤੀ\V_VM_VF ਵਸਦੀ,\V_VM_VF ਅਤੇ\CC_CCD ਸਭ\DM_DMQ ਜਗ\N_NN ਆਖੇ\V_VM_VF ਵਸਦੀ\V_VM_VF ।\RD_PUNC
PBLTD2516	ਆ\V_VM_VNF ਵਸਤੀ\N_NN ਤਨ\N_NN ਮਨ\N_NN ਦੀ\PSP ਵਸਤੀ,\N_NN ਅਤੇ\CC_CCD ਦਿਲ\N_NN ਮੇਰੇ\PR_PRP ਦੀ\PSP ਵਸਦੀ\N_NN ।\RD_PUNC
PBLTD2517	ਜਿਸ\PR_PRL ਵਸਤੀ\N_NN ਨਾਲ\PSP ਨ\RP_NEG ਵਸਤੀ\N_NN ਸਾਨੂੰ,\PR_PRP ਉਸ\PR_PRP ਵਸਤੀ\N_NN ਨਾਲ\PSP ਨ\RP_NEG ਵਸਦੀ\N_NN ।\RD_PUNC
PBLTD2518	ਹਾਸ਼ਮ\N_NNP ਯਾਰ\N_NN ਮਿਲੇ\V_VM ਵਿਚ\PSP ਬੇਲੇ,\N_NN ਉਹ\PR_PRP ਬਾਗ\N_NN ਬਹਾਰੀਂ\N_NN ਵਸਦੀ\V_VM_VF ।\RD_PUNC
PBLTD2519	ਮਾਏ\N_NN !\RD_PUNC ਦਰਦ\N_NN ਫ਼ਿਰਾਕ\N_NN ਮਾਹੀ\N_NN ਦੇ,\PSP ਅਜ\RB ਬਾਲ\V_VM ਚਿਖਾ\N_NN ਵਿਚ\PSP ਪਾਈ\V_VM_VF ।\RD_PUNC
PBLTD2520	ਸੋਜ਼\N_NN ਫ਼ਿਰਾਕ\N_NN ਦੀਵਾਨੀ\N_NN ਕੀਤੀ,\V_VM_VF ਮੇਰੀ\PR_PRP ਜਾਨ\N_NN ਲਬਾਂ\N_NN ਪਰ\PSP ਆਈ\V_VM_VF ।\RD_PUNC
PBLTD2521	ਗ਼ਰਜ਼ੀ\RB ਯਾਰ\N_NN ਦੁਖਾਂ\N_NN ਤੋਂ\PSP ਡਰਿਆ,\V_VM_VF ਮੁੜ\RB ਵਾਤ\N_NN ਨ\RP_NEG ਪੁਛੀਆ\V_VM_VF ਕਾਈ\DM_DMQ ।\RD_PUNC
PBLTD2522	ਹਾਸ਼ਮ\N_NNP ਬਾਝ\RB ਲਗੇ\V_VM_VF ਤਨ\N_NN ਆਪਣੇ,\PR_PRF ਕੌਣ\PR_PRQ ਜਾਣੇ\V_VM_VINF ਪੀੜ\N_NN ਪਰਾਈ\RB ।\RD_PUNC
PBLTD2523	ਮੈਨੂੰ\PR_PRP ਖ਼ਬਰ\N_NN ਨਹੀਂ\RP_NEG ਦਿਲ\N_NN ਮੇਰਾ,\PR_PRP ਕਿਸ\PR_PRQ ਜਾਗ੍ਹਾ\N_NN ਵਿਚ\PSP ਵਸਦਾ\V_VM_VF ?\RD_PUNC
PBLTD2524	ਅਚਰਜ\N_NN ਦੇਖ,\V_VM_VF ਇਸ਼ਕ\N_NN ਨੂੰ\PSP ਯਾਰੋ\N_NN !\RD_PUNC ਭਲਾ\N_NN ਕੌਣ\PR_PRQ ਕੋਈ\DM_DMQ ਜਾ\V_VM_VNF ਦੱਸਦਾ\V_VM_VF ।\RD_PUNC
PBLTD2525	ਨਾ\RP_NEG ਉਹ\PR_PRP ਦਾਮ\N_NN ਵਿਛਾਈ\V_VM_VF ਦਿਸਦੀ,\V_VM_VF ਜਿਤ\PR_PRL ਜਾ\V_VM_VNF ਮੇਰਾ\PR_PRP ਦਿਲ\N_NN ਫੱਸਦਾ\V_VM_VF ।\RD_PUNC
PBLTD2526	ਹਾਸ਼ਮ\N_NNP ਬਹੁਤ\DM_DMQ ਦੇਵੇ\V_VM_VF ਦੁਖ\N_NN ਪਿਆਰਾ,\N_NN ਦਿਲ\N_NN ਫੇਰ\RB ਉਤੇ\DM_DMD ਵਲ\PSP ਨੱਸਦਾ\V_VM_VF ।\RD_PUNC
PBLTD2527	ਮੈਂ\PR_PRP ਵਿਚ\PSP ਦੋਸ਼\N_NN ਨਹੀਂ\RP_NEG ਕੁਝ\DM_DMQ ਮੂਲੋਂ,\RB ਮੈਨੂੰ\PR_PRP ਲਿਖਿਆ\V_VM_VF ਲੇਖ\N_NN ਭੁਲਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2528	ਜਿਸ\PR_PRL ਨੂੰ\PSP ਨਫਰ\N_NN ਕੀਤਾ\V_VM_VF ਤਕਦੀਰੋਂ,\N_NN ਉਹਨੂੰ\PR_PRP ਸਾਹਿਬ\N_NN ਕੌਣ\PR_PRQ ਬਣਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2529	ਮੈਂ\PR_PRP ਗੁੱਡੀ\N_NN ਆਂ\V_VM_VF ਹਥ\N_NN ਡੋਰ\N_NN ਖਿਡਾਰੀ,\N_NN ਮੈਨੂੰ\PR_PRP ਖੁਆਹਸ਼\N_NN ਨਾਲ\PSP ਫਿਰਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2530	ਹਾਸ਼ਮ\N_NNP ਨਰਦ\N_NN ਹੋਵੇ\V_VM_VF ਵਸ\N_NN ਪਾਸੇ,\PSP ਉਹਨੂੰ\PR_PRP ਪਰਤ\N_NN ਪਵੇ\V_VM_VF ਵਸ\N_NN ਆਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2531	ਮੈਂ\PR_PRP ਵਿਚ\PSP ਤੈਂ\PR_PRP ਵਿਚ\PSP ਸਾਹਿਬ\N_NN ਮੇਰੇ,\PR_PRP ਮੈਨੂੰ\PR_PRP ਫ਼ਰਕ\N_NN ਇਹੋ\RB ਦਿਸ\N_NN ਆਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2532	ਕਰਾਂ\V_VM_VF ਗੁਨਾਹ\N_NN ਕਰੋੜ\QT_QTC ਹਮੇਸ਼ਾਂ,\RB ਮੈਨੂੰ\PR_PRP ਜ਼ਰਾ\RB ਹਯਾ\N_NN ਨ\RP_NEG ਆਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2533	ਭੀ\RP_RPD ਦੁਰਕਾਰ\N_NN ਨ\RP_NEG ਸੁਟਦਾ\V_VM_VF ਦਰ\N_NN ਤੋਂ,\PSP ਅਤੇ\CC_CCD ਪਾਲੇ,\N_NN ਐਬ\N_NN ਛੁਪਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2534	ਹਾਸ਼ਮ\N_NNP ਦੇਖ\V_VM ਛੰਨਾਰ\N_NN ਸੁਹਾਗਣਿ,\N_NN ਉਹਦਾ\PR_PRP ਪਾਪ\N_NN ਸਭੇ\DM_DMQ ਛਿਪ\V_VM ਜਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2535	ਮਜਨੂੰ\N_NNP ਹੋਇ\V_VM_VF ਬਹਾਂ\V_VM ਦਿਨ\N_NN ਇਕਸੇ,\RB ਜੇ\PR_PRL ਯਾਰ\N_NN ਲੇਲੀ\N_NNP ਹੱਥ\N_NN ਆਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2536	ਕਾਮਲ\JJ ਯਾਰ\N_NN ਬੇਸਿਦਕ\RB ਆਸ਼ਕ\N_NN ਨੂੰ,\PSP ਉਹ\PR_PRP ਸਾਦਕ\N_NN ਚਾ\N_NN ਬਣਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2537	ਨਾਕਸ\N_NN ਤਬਅ\N_NN ਮਹਿਬੂਬ\N_NN ਜੇ\PR_PRL ਹੋਵੇ,\V_VM_VF ਕੀ\PR_PRQ ਆਸ਼ਕ\N_NN ਇਸ਼ਕ\N_NN ਕਮਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2538	ਹਾਸ਼ਮ\N_NNP ਆਸ਼ਕ\N_NN ਹੋਣ\V_VM_VINF ਸੁਖਾਲਾ,\RB ਪਰ\CC_CCS ਹੋਇਆ\V_VM_VF ਮਹਿਬੂਬ\N_NN ਨ\RP_NEG ਜਾਵੇ\V_VM_VF ।\RD_PUNC
PBLTD2539	ਮਜਨੂੰ\N_NNP ਕੂਕ\N_NN ਕੂੰਜਾਂ\N_NN ਦੀ\PSP ਸੁਣ\V_VM_VINF ਕੇ,\V_VM_VNF ਉਸ\PR_PRP ਕਹਿਆ,\V_VM_VF `\RD_PUNC ਦੁਖ\N_NN ਨ\RP_NEG ਫੋਲੋ\V_VM_VF ।\RD_PUNC
PBLTD2540	ਦੁਖ\N_NN ਜਰ\V_VM ਕੇ\V_VM_VNF ਮਰ\RB ਮਰ\RB ਕੇ\V_VM_VNF ਡਰ\V_VM ਕੇ,\V_VM_VNF ਤੁਸੀਂ\PR_PRP ਯਾਰ\N_NN ਸੱਜਣ\N_NN ਨੂੰ\PSP ਟੋਲੋ\V_VM_VF ।\RD_PUNC
PBLTD2541	ਝੱਬ\N_NN ਦੇ\PSP ਕੂਕ\N_NN ਤੁਸਾਡੀ\PR_PRP ਸੁਣਸੀ,\V_VM_VF ਪਰ\CC_CCS ਜੇ\PR_PRL ਕੁਝ\DM_DMQ ਮੂੰਹੋਂ\N_NN ਨ\RP_NEG ਬੋਲੋ\V_VM_VF ।\RD_PUNC
PBLTD2542	ਹਾਸ਼ਮ\N_NNP ਯਾਰ\N_NN ਚੜਵਾਉਗੁ\V_VM_VF ਸੂਲੀ,\N_NN ਤੁਸੀਂ\PR_PRP ਕਹਿਣ\V_VM_VINF ਪ੍ਰੇਮ\N_NN ਨ\RP_NEG ਖੋਲ੍ਹੋ\V_VM `\RD_PUNC ।\RD_PUNC
PBLTD2543	ਮਜਨੂੰ\N_NNP ਵੇਖਿ\V_VM_VF ਲਹੂ\N_NN ਭਰ\V_VM_VF ਰੋਇਆ,\N_NN ਜਦ\PR_PRL ਮੁਇਆ\V_VM_VF ਪਤੰਗ\JJ ਸਿਪਾਹੀ\N_NN ।\RD_PUNC
PBLTD2544	ਸ਼ਾਬਾਸ਼\N_NN !\RD_PUNC ਯਾਰ\N_NN ਮਿਲਿਓਂ\V_VM_VF ਇਕ\QT_QTC ਵਾਰੀ,\PSP ਮੁੜ\RB ਸਹੀ\RB ਨ\RP_NEG ਪੀੜ\N_NN ਜੁਦਾਈ\N_NN ।\RD_PUNC
PBLTD2545	ਅਸੀਂ\PR_PRP ਖ਼ਰਾਬ\N_NN ਹੋਏ\V_VM_VF ਮਿਲ\V_VM ਵਿਛੜੇ,\N_NN ਹੁਣ\RB ਫਿਰਾਂ\V_VM_VF ਖ਼ਰਾਬ\N_NN ਜੁਦਾਈ\N_NN ।\RD_PUNC
PBLTD2546	ਹਾਸ਼ਮ\N_NNP ਵੇਖ\V_VM ਮੁਇਆ\N_NN ਦਿਲ\N_NN ਜਲਿਆ,\V_VM_VF ਇਨ੍ਹਾਂ\PR_PRP ਕੀ\PR_PRQ ਸਿਰ\N_NN ਪੋਤ\N_NN ਉਠਾਈ\V_VM_VF ।\RD_PUNC
PBLTD2547	ਮਾਉ\N_NN ਬੈਠ\V_VM ਸੱਸੀ\N_NNP ਨੂੰ\PSP ਆਖੇ,\V_VM `\RD_PUNC ਕਿਉਂ\PR_PRQ ਕਮਲੀ\JJ ਫਿਰੇਂ\V_VM_VF ਦੀਵਾਨੀ\JJ `\RD_PUNC ?\RD_PUNC
PBLTD2548	`\RD_PUNC ਮਾਏ\N_NN ਰੋਗ\N_NN ਲਗੇ\V_VM_VF ਤਾਂ\CC_CCD ਜਾਣੇਂ,\V_VM_VINF ਕੀ\PR_PRQ ਜਾਣੇਂ\V_VM_VINF ਪੀੜ\N_NN ਬੇਗ਼ਾਨੀ\RB ।\RD_PUNC
PBLTD2549	ਜਿਸ\PR_PRL ਦੇ\PSP ਨਾਲ\PSP ਮੇਰੀ\PR_PRP ਜਿੰਦ\N_NN ਅਟਕੀ,\V_VM_VF ਸੋਈ\DM_DMD ਛੋੜ\V_VM ਗਿਆ\V_VM_VF ਦਿਲ\N_NN ਜਾਨੀ\N_NN ।\RD_PUNC
PBLTD2550	ਹਾਸ਼ਮ\N_NNP ਸਬਰ\N_NN ਨ\RP_NEG ਆਵੇ\V_VM_VF ਦਿਲ\N_NN ਨੂੰ,\PSP ਮੇਰੀ\PR_PRP ਵਿਸਰੀ\N_NN ਹੋਸ਼\N_NN ਜਹਾਨੀਂ\N_NN `\RD_PUNC ।\RD_PUNC
PBLTD2551	ਮਰ\RB ਮਰ\RB ਲਾਖ\QT_QTC ਗਏ\V_VM_VF ਨਹੀਂ\RP_NEG ਸਮਝੇ,\V_VM_VF ਵਿਚ\PSP ਝੰਗ\N_NNP ਸਿਆਲ\N_NNP ਸਲੇਟੀ\N_NNP ।\RD_PUNC
PBLTD2552	ਹੀਰ\N_NNP ਜਹਾਨ\N_NN ਸੁੱਤੀ\V_VM ਜਗ\N_NN ਜਾਣੇ,\V_VM_VINF ਜਦ\PR_PRL ਬਣੀ\V_VM_VINF ਅਨਾਥ\JJ ਚਕੇਟੀ\N_NN ।\RD_PUNC
PBLTD2553	ਪਾਰਸ\N_NN ਇਸ਼ਕ\N_NN ਜਿਨ੍ਹਾਂ\PR_PRL ਨੂੰ\PSP ਮਿਲਿਆ,\V_VM_VF ਉਹਦੀ\PR_PRP ਜਾਤ\N_NN ਸ਼ਕਲ\N_NN ਸਭ\DM_DMQ ਮੇਟੀ\N_NN ।\RD_PUNC
PBLTD2554	ਹਾਸ਼ਮ\N_NNP ਹੀਰ\N_NNP ਬਣੀ\V_VM_VINF ਜਗ-ਮਾਤਾ,\N_NN ਭਲਾ\N_NN ਕੌਣ\PR_PRQ ਕੰਗਾਲ\N_NN ਜਟੇਟੀ\N_NN ।\RD_PUNC
PBLTD2555	ਮੇਘਲਿਆ\N_NN ਵੱਸ\V_VM ਭਾਗੀਂ\N_NN ਭਰਿਆ,\V_VM_VF ਤੁਧ\DM_DMD ਔਝੜ\N_NN ਦੇਸ\N_NN ਵਸਾਏ\V_VM_VF ।\RD_PUNC
PBLTD2556	ਭਲਕੇ\RB ਫੇਰ\RB ਕਰੀਂ\V_VM_VF ਝੜ\V_VM ਏਵੇਂ,\RB ਮੇਰਾ\PR_PRP ਪੀਆ\N_NN ਪਰਦੇਸ\N_NN ਨਾ\RP_NEG ਜਾਏ\V_VM_VF ।\RD_PUNC
PBLTD2557	ਕਦ\PR_PRQ ਅਸਬਾਬ\N_NN ਅਜੇਹੇ\RB ਮਿਲਸਣ,\V_VM_VINF ਕੋਈ\DM_DMQ ਕਿਸਮਤ\N_NN ਆਣ\V_VM_VINF ਮਿਲਾਏ\V_VM_VF ।\RD_PUNC
PBLTD2558	ਹਾਸ਼ਮ\N_NNP ਜਾਣ\V_VM_VINF ਮਿਲਣ\V_VM_VINF ਦਾ\PSP ਲਾਹਾ,\N_NN ਫੇਰ\RB ਵਿਛੜੇ\N_NN ਕੌਣ\PR_PRQ ਮਿਲਾਏ\V_VM_VF ।\RD_PUNC
PBLTD2559	ਮੇਹਨਤ\N_NN ਫੇਰਿ\RB ਮੁੜੇ\V_VM_VF ਕੁਝ\DM_DMQ ਸਾਡੀ,\PR_PRP ਜੇ\PR_PRL ਆਣ\N_NN ਦੇਖੇ\V_VM_VF ਜਿਨ\PR_PRL ਲਾਈ\V_VM_VF ।\RD_PUNC
PBLTD2560	ਜਿਉਂ\RB ਜਿਉਂ\RB ਜ਼ਰਦ\JJ ਹੋਇਆ\V_VM_VF ਰੰਗ\N_NN ਮੇਰਾ,\PR_PRP ਮੈਨੂੰ\PR_PRP ਹੱਸਦੀ\V_VM_VF ਦੇਖ\V_VM_VF ਲੁਕਾਈ\V_VM_VF ।\RD_PUNC
PBLTD2561	ਰੌਸ਼ਨ\N_NN ਵਾਂਗੁ\RB ਮਹਿਬੂਬਾਂ\N_NN ਨਾਹੀਂ,\RP_NEG ਜੋ\PR_PRL ਕਿਸਮਤ\N_NN ਹੋਸੁ\V_VM_VF ਸਵਾਈ\RB |\RD_PUNC
PBLTD2562	ਹਾਸ਼ਮ\N_NNP ਸ਼ਾਹ\N_NNP ਪਰ\CC_CCS ਸੀਰਤ\N_NN ਪਾਵੇ,\V_VM_VF ਜਿਸ\PR_PRL ਸੂਰਤ\N_NN ਖ਼ਾਕ\N_NN ਰੁਲਾਈ\V_VM_VF |\RD_PUNC
PBLTD2563	ਮੇਵੇਦਾਰ\JJ ਦਰਖ਼ਤ\N_NN ਮੇਵੇ\N_NN ਦੇ,\PSP ਜਿਸ\PR_PRL ਦਿਲ\N_NN ਨੂੰ\PSP ਹਿਰਸ\N_NN ਨ\RP_NEG ਕਾਈ\DM_DMQ |\RD_PUNC
PBLTD2564	ਖ਼ਾਤਰ\N_NN ਓਸ\DM_DMD ਪਿਆ\N_NN ਉਸ\PR_PRP ਝੁਕਣਾ,\V_VM_VINF ਸਿਰ\N_NN ਭਾਰੀ\JJ ਪੋਤ\N_NN ਉਠਾਈ\V_VM_VF |\RD_PUNC
PBLTD2565	ਸਰੂ\N_NN ਕਬੂਲ\V_VM_VF ਨ\RP_NEG ਕੀਤਾ\V_VM_VF ਮੇਵਾ,\N_NN ਉਨੂੰ\PR_PRP ਹਰਜ\N_NN ਮਰਜ਼\N_NN ਨਹੀਂ\RP_NEG ਕਾਈ\DM_DMQ |\RD_PUNC
PBLTD2566	ਹਾਸ਼ਮ\PR_PRP ਹਿਰਸ\N_NN ਲਗਾ\V_VM_VF ਨ\RP_NEG ਕਾਈ\DM_DMQ ,\RD_PUNC ਅਤੇ\CC_CCD ਸਰੂ\N_NN ਹੋਇਆ\V_VM_VF ਉਹ\PR_PRP ਭਾਈ\N_NN |\RD_PUNC
PBLTD2567	ਮੂਰਖ\N_NN ਲੋਕ\N_NN ਸਦਾ\RB ਸੁਖ\N_NN ਸੌਂਦੇ\V_VM_VF ਅਤੇ\CC_CCD ਕਮਾਵਣ\V_VM_VINF ਪੈਸਾ\N_NN ।\RD_PUNC
PBLTD2568	ਨਾ\RP_NEG ਕੁਛ\DM_DMQ ਊਚ\RB ਨਾ\RP_NEG ਨੀਚ\RB ਪਛਾਨਣ\V_VM_VINF ਅਤੇ\CC_CCD ਪ੍ਰੇਮ\N_NN ਨਾ\RP_NEG ਜਾਨਣ\V_VM_VINF ਕੈਸਾ\PR_PRQ ।\RD_PUNC
PBLTD2569	ਸ਼ਾਲਾ!\RP_INJ ਨਿਜ\RB ਹੋਵੇ\V_VM_VF ਚਤੁਰਾਈ,\N_NN ਸਾਨੂੰ\PR_PRP ਖੁਆਰ\N_NN ਕੀਤਾ\V_VM_VF ਤੁਧ\PR_PRP ਐਸਾ\RB ।\RD_PUNC
PBLTD2570	ਹਾਸ਼ਮ\N_NNP ਕਾਟ\V_VM ਪ੍ਰੇਮ\N_NN ਕਰੇਂਦਾ,\V_VM_VF ਜਿਸ\PR_PRL ਹੋਸ਼\N_NN ਹੋਵੇ\V_VM_VF ਵਿਚ\PSP ਜੈਸਾ\RB ।\RD_PUNC
