ID	Value
PBSTD1493	ਇਸ\PR_PRP ਤੋਂ\PSP ਇਲਾਵਾ\RB ਆਨਲਾਈਨ\N_NN ਟਿਊਟਰ\N_NN ਬਣਨ\V_VM ਲਈ\PSP ਕੰਪਿਊਟਰ\N_NN ,\RD_PUNC ਬ੍ਰਾਡਬੈਂਡ\N_NN ਕੁਨੈਕਸ਼ਨ\N_NN ,\RD_PUNC ਹੈੱਡ\N_NN ਫੋਨ\N_NN ,\RD_PUNC ਡਿਜੀਟਲ\N_NN ਪੈੱਨ\N_NN ,\RD_PUNC ਵੈੱਬ\N_NN ਕੈਮਰਾ\N_NN ,\RD_PUNC ਵੀਡਿਓ\N_NN ਚੈਟ\N_NN ,\RD_PUNC ਸ਼ੇਅਰ\N_NN ਸਕਰੀਨ\N_NN ਆਦਿ\RP_CL ਦਾ\PSP ਤਕਨੀਕੀ\N_NN ਗਿਆਨ\N_NN ਹੋਣਾ\V_VM_VINF ਜ਼ਰੂਰੀ\JJ ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1494	ਆਨਲਾਈਨ\N_NN ਟਿਊਸ਼ਨ\N_NN ਲਈ\PSP ਇੰਟਰਨੈੱਟ\N_NN ਨਾਲ\PSP ਆਨਲਾਈਨ\N_NN ਟਿਊਸ਼ਨ\N_NN ਸਰਵਿਸ\N_NN ਸੈਂਟਰ\N_NN ’\RD_PUNC ਤੇ\PSP ਆਵੇਦਨ\N_NN ਕਰਨਾ\V_VM_VNG ਪੈਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1495	ਫਿਰ\RB ਟੈਲੀਫੋਨ\N_NN ਇੰਟਰਵਿਊ\N_NN ਅਤੇ\CC_CCD ਲੋੜ\N_NN ਪੈਣ\N_NN ’\RD_PUNC ਤੇ\PSP ਵੀਡਿਓ\N_NN ਕਾਨਫਰੈਂਸਿੰਗ\N_NN ਦੁਆਰਾ\PSP ਵਿਦਿਆਰਥੀ\N_NN ਦੀ\PSP ਚੋਣ\V_VM ਕੀਤੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1496	ਤਜ਼ਰਬੇ\N_NN ਦੇ\PSP ਆਧਾਰ\N_NN ’\RD_PUNC ਤੇ\PSP ਨਿੱਜੀ\N_NN ਟਿਊਟਰਿੰਗ\N_NN ਸੈਂਟਰ\N_NN ਵੀ\RP_RPD ਖੋਲਿਆ\V_VM_VF ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1497	ਆਨਲਾਈਨ\N_NN ਇੰਗਲਿਸ਼\N_NN ਲਰਨਿੰਗ\N_NN :\RD_PUNC ਵਰਤਮਾਨ\RB ਯੁੱਗ\N_NN ’\RD_PUNC ਚ\PSP ਕਰੀਅਰ\N_NN ਦੀ\PSP ਉਚਾਈ\RB ’\RD_PUNC ਤੇ\PSP ਪਹੁੰਚਣ\N_NN ਲਈ\PSP ਅੰਗਰੇਜ਼ੀ\N_NN ਭਾਸ਼ਾ\N_NN ’\RD_PUNC ਤੇ\PSP ਚੰਗੀ\JJ ਪਕੜ\N_NN ਹੋਣਾ\V_VM_VINF ਬੇਹੱਦ\JJ ਜ਼ਰੂਰੀ\RB ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1498	ਇਹ\DM_DMD ਗੱਲ\N_NN ਤਾਂ\CC_CCD ਜੱਗ\N_NN -\RD_PUNC ਜ਼ਾਹਿਰ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਆਮ\RB ਬੋਲਚਾਲ\N_NN ’\RD_PUNC ਚ\PSP ਅੰਗਰੇਜ਼ੀ\N_NN ਭਾਸ਼ਾ\N_NN ਦਾ\PSP ਪ੍ਰਯੋਗ\N_NN ਤੁਹਾਨੂੰ\PR_PRP ਦੂਜਿਆਂ\QT_QTF ਨਾਲੋਂ\PSP ਵੱਖ\PSP ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1499	ਇੰਟਰਨੈੱਟ\N_NN ’\RD_PUNC ਤੇ\PSP ਕਈ\PR_PRQ ਵੈੱਬਸਾਈਟਾਂ\N_NN ਉਪਲੱਬਧ\N_NN ਹਨ\V_VAUX ਜੋ\CC_CCD ਅੰਗਰੇਜ਼ੀ\N_NN ਸਿਖਾਉਣ\N_NN ਦੇ\PSP ਉਦੇਸ਼\N_NN ਨਾਲ\PSP ਤਿਆਰ\N_NN ਕੀਤੀਆਂ\V_VM_VNF ਗਈਆਂ\V_VM_VNF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1500	ਡਿਕਸ਼ਨਰੀ\N_NN ਵਿੱਚੋਂ\PSP ਕਿਸੇ\PR_PRQ ਸ਼ਬਦ\N_NN ਦਾ\PSP ਅਰਥ\N_NN ਅਤੇ\CC_CCD ਉਚਾਰਨ\N_NN -\RD_PUNC ਜਾਣਨ\V_VM_VINF ਲਈ\PSP www.dictionary.com\RD_RDF ,\RD_PUNC ਮੁੱਢਲੀਆਂ\N_NN ਗੱਲਾਂ\N_NN ਬਾਰੇ\PSP ਪਕੜ\N_NN ਲਈ\PSP www.dailygrammar.com\RD_RDF ,\RD_PUNC ਉਪਯੋਗੀ\N_NN ਗਿਆਨਵਰਧਕ\N_NN ਜਾਣਕਾਰੀਆਂ\V_VM_VNF ਲਈ\PSP www.edufind.com\RD_RDF ,\RD_PUNC ਵੋਕਾਬਲਰੀ\N_NN ਗਿਆਨ\N_NN ’ਚ\N_NN ਵਾਧੇ\RB ਲਈ\PSP www.vocabody.com,\RD_RDF ਟੈਸਟ,\N_NN ਕੁਇੱਜ਼\N_NN ਅਤੇ\CC_CCD ਪਜ਼ਲ\N_NN ਰਾਹੀਂ\JJ ਅੰਗਰੇਜ਼ੀ\N_NN ਦੀਆਂ\PSP ਬਾਰੀਕੀਆਂ\N_NN ਸਿੱਖਣ\N_NN ਲਈ\PSP www.world-english.org\RD_RDF ਅਤੇ\CC_CCD ਸਮੁੱਚੇ\JJ ਅੰਗਰੇਜ਼ੀ\N_NN ਗਿਆਨ\N_NN ਲਈ\PSP www.learnerenglish.britishcouncil.org\RD_RDF ਉੱਤਮ\JJ ਵੈੱਬਸਾਈਟਾਂ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1501	ਸਾਇੰਸ\N_NN ਵਿਸ਼ੇ\N_NN ਨਾਲ\PSP ਸਬੰਧਿਤ\N_NN ਸਾਈਟਾਂ:\N_NN ਪ੍ਰਕਿਰਤੀ\N_NN ਦੀ\PSP ਸੰਰਚਨਾ\N_NN ਬਾਰੇ\PSP :\RD_PUNC www.nature.com\RD_RDF ਵਿਗਿਆਨ\N_NN ,\RD_PUNC ਸਿਹਤ\N_NN ,\RD_PUNC ਵਾਤਾਵਰਨ\N_NN ਆਦਿ\RP_CL ਨਾਲ\PSP ਜੁੜੀਆਂ\V_VM_VNF ਰੋਚਕ\JJ ਜਾਣਕਾਰੀਆਂ\V_VM_VNF ਲਈ\PSP www.sciencedaily.com\RD_RDF ,\RD_PUNC ਵਿਗਿਆਨਕ\N_NN ਬਾਰੀਕੀਆਂ\N_NN ਸਮਝਣ\N_NN ਅਤੇ\CC_CCD ਮਾਡਲ\N_NN ਤਿਆਰ\N_NN ਕਰਨ\N_NN ਲਈ\PSP www.wonderwhi\RD_RDF kids.com\RD_RDF ਅਤੇ\CC_CCD ਵਿਗਿਆਨਕ\N_NN ਲੇਖਾਂ\N_NN ਅਤੇ\CC_CCD ਰਚਨਾਵਾਂ\N_NN ਪੜਨ\V_VM ਲਈ\PSP www.esciencenews.com\RD_RDF ’\RD_PUNC ਤੇ\PSP ਲਾਗਆਨ\N_NN ਕਰੋ\V_VM_VF ।\RD_PUNC
PBSTD1502	ਵਿਗਿਆਨ\N_NN ,\RD_PUNC ਤਕਨਾਲੋਜੀ\N_NN ਅਤੇ\CC_CCD ਕਲਾ\N_NN ਦੇ\PSP ਅਨੋਖੇ\JJ ਸੰਗਮ\N_NN ਪੁਸ਼ਪਾ\N_NNP ਗੁਜਰਾਲ\N_NNV ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਨੂੰ\PSP ਲੋਕਾਂ\N_NN ਵੱਲੋਂ\PSP ਭਰਵਾਂ\JJ ਹੁੰਗਾਰਾ\N_NN ਮਿਲ\V_VM ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1503	ਬਹੱਤਰ\QT_QTC ਏਕੜ\N_NN ਵਿੱਚ\PSP ਬਣੀ\V_VM_VF ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਅੱਜ\RB ਹਰ\JJ ਵਰਗ\N_NN ਦੇ\PSP ਲੋਕਾਂ\N_NN ਦੀ\PSP ਪਸੰਦ\N_NN ਅਤੇ\CC_CCD ਖਿੱਚ\N_NN ਦਾ\PSP ਕੇਂਦਰ\N_NN ਬਣ\V_VM ਚੁੱਕੀ\V_VM_VINF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1504	ਸੰਨ\N_NN 1997\QT_QTC ਵਿੱਚ\PSP ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਦਾ\PSP ਨੀਂਹ\N_NN ਪੱਥਰ\N_NN ਤਤਕਾਲੀਨ\N_NN ਪ੍ਰਧਾਨ\N_NN ਮੰਤਰੀ\N_NN ਇੰਦਰ\N_NNP ਕੁਮਾਰ\N_NNP ਗੁਜਰਾਲ\N_NNP ਨੇ\PSP ਰੱਖਿਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSTD1505	ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਦਾ\PSP ਨਾਂ\N_NN ਮਰਹੂਮ\N_NN ਪ੍ਰਧਾਨ\N_NN ਮੰਤਰੀ\N_NN ਇੰਦਰ\N_NNP ਕੁਮਾਰ\N_NNP ਗੁਜਰਾਲ\N_NNP ਦੀ\PSP ਮਾਤਾ\N_NN ਪੁਸ਼ਪਾ\N_NNP ਗੁਜਰਾਲ\N_NNP ਦੇ\PSP ਨਾਂ\N_NN ’ਤੇ\PSP ਰੱਖਿਆ\V_VM_VF ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1506	ਮਾਰਚ\N_NN 2005\QT_QTC ਨੂੰ\PSP ਆਮ\RB ਲੋਕਾਂ\N_NN ਲਈ\PSP ਖੁੱਲਣ\V_VM_VF ਦੀ\PSP ਤਾਰੀਖ਼\N_NN ਤੋਂ\PSP ਲੈ\V_VM ਅੱਜ\RB ਤਕ\PSP ਕੋਈ\DM_DMQ 26\QT_QTC ਲੱਖ\QT_QTC ਤੋਂ\PSP ਵੱਧ\JJ ਲੋਕ\N_NN ਇੱਥੇ\RB ਆ\V_VM ਚੁੱਕੇ\V_VM_VINF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1507	ਇੱਥੇ\RB ਵਿਗਿਆਨ\N_NN ਅਤੇ\CC_CCD ਤਕਨਾਲੋਜੀ\N_NN ਦੀਆਂ\PSP ਗਤੀਵਿਧੀਆਂ\N_NN ਹੁੰਦੀਆਂ\V_VM_VNF ਹੀ\RP_RPD ਰਹਿੰਦੀਆਂ\V_VM_VNF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1508	ਇਸ\PR_PRP ਕਰਕੇ\V_VM_VNF ਇਹ\DM_DMD ਵਿਗਿਆਨ\N_NN ਅਤੇ\CC_CCD ਤਕਨਾਲੋਜੀ\N_NN ਦੇ\PSP ਧੁਰੇ\N_NN ਵਜੋਂ\RB ਉਭਰ\V_VM ਕੇ\V_VM_VNF ਸਾਹਮਣੇ\V_VM_VINF ਆ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1509	ਇਹਨਾਂ\PR_PRL ਵਿਗਿਆਨਕ\N_NN ਸਰਗਮੀਆਂ\N_NN ਦੇ\PSP ਨਾਲ\PSP -\RD_PUNC ਨਾਲ\PSP ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਦੀਆਂ\PSP ਪ੍ਰਦਰਸ਼ਨੀਆਂ\V_VM_VNF ਅਤੇ\CC_CCD ਗੈਲਰੀਆਂ\V_VM_VNF ਵਿੱਚ\PSP ਸਮੇਂ\N_NN ਮੁਤਾਬਕ\N_NN ਵਾਧਾ\JJ ਹੋਣਾ\V_VM_VINF ਸੁਭਾਵਿਕ\N_NN ਹੀ\RP_RPD ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1510	ਬੀਤੇ\RB ਵਰੇ\N_NN ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਵਿਖੇ\N_NN ‘\RD_PUNC ਜੀਵ\N_NN ਵਿਕਾਸ\N_NN ਨੂੰ\PSP ਦਰਸਾਉਂਦੀ\V_VM_VF ਵਿਸ਼ਾਲ\N_NN ਦ੍ਰਿਸ਼ਾਵਲੀ\N_NN ’\RD_PUNC ਆਮ\RB ਲੋਕਾਂ\N_NN ਲਈ\PSP ਖੋਲੀ\V_VM_VF ਗਈ\V_VM_VF ।\RD_PUNC
PBSTD1511	ਇਸ\PR_PRP ਗੁੰਬਦਨੁਮਾ\N_NN 80\QT_QTC ਫੁੱਟ\N_NN ਅਰਧ\N_NN ਵਿਆਸ\N_NN ਵਾਲੀ\PSP ਦ੍ਰਿਸ਼ਾਵਲੀ\N_NN ਵਿੱਚ\PSP ਧਰਤੀ\N_NN ਕਿਵੇਂ\PR_PRQ ਬਣੀ\V_VM_VF ,\RD_PUNC ਧਰਤੀ\N_NN ’ਤੇ\PSP ਸਭ\DM_DMQ ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਕਿਹੜਾ\PR_PRQ ਜੀਵ\N_NN ਆਇਆ\V_VM_VF ਅਤੇ\CC_CCD ਸ਼ੁਰੂ\JJ ਤੋਂ\PSP ਲੈ\V_VM ਕੇ\V_VM_VINF ਹੁਣ\RB ਤਕ\PSP ਸਾਡੇ\PR_PRP ਰਹਿਣ\V_VM_VF -\RD_PUNC ਸਹਿਣ\N_NN ਅਤੇ\CC_CCD ਕਾਰ\V_VM_VF -\RD_PUNC ਵਿਹਾਰ\V_VM_VF ਵਿੱਚ\PSP ਕਿੰਨੀਆਂ\V_VM_VNF ਕੁ\RB ਤਬਦੀਲੀਆਂ\V_VM_VNF ਆਈਆਂ\V_VM_VNF ਭਾਵ\RB ਇੱਥੇ\RB ਤਕ\PSP ਮਨੁੱਖ\N_NN ਕਿਹੜੇ-ਕਿਹੜੇ\PR_PRQ ਪੜਾਵਾਂ\N_NN ਵਿੱਚੋਂ\PSP ਗੁਜ਼ਰ\N_NN ਕੇ\V_VM_VNF ਪਹੁੰਚਿਆ\V_VM_VF ਬਾਰੇ\PSP ਆਧੁਨਿਕ\N_NN ਤਕਨੀਕ\N_NN ਰਾਹੀਂ\JJ ਸਮਝਾਇਆ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1512	ਇਸ\PR_PRP ਵਰੇ\N_NN ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਵਿਖੇ\PSP ਭਾਰਤੀ\JJ ਰੇਲਵੇ\N_NN ਬੋਰਡ\N_NN ਦੇ\PSP ਸਹਿਯੋਗ\N_NN ਨਾਲ\PSP 90\QT_QTC ਲੱਖ\N_NN ਰੁਪਏ\N_NN ਦੀ\PSP ਲਾਗਤ\N_NN ਨਾਲ\PSP ਬਣੀ\V_VM_VF ਰੇਲ\N_NN ਗੈਲਰੀ\N_NN ਖੋਲੀ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX |\RD_PUNC
PBSTD1513	ਰੇਲਵੇ\N_NN ਨੈੱਟਵਰਕ\N_NN ਦੀ\PSP ਗੁੰਝਲਦਾਰ\JJ ਪ੍ਰਣਾਲੀ\N_NN ਜਿਵੇਂ\RP_CL ਗਾਰਡ\N_NN ,\RD_PUNC ਡਰਾਈਵਰ\N_NN ਅਤੇ\CC_CCD ਰੇਲਵੇ\N_NN ਫਾਟਕਾਂ\N_NN ਦੀ\PSP ਕਾਰਜਸ਼ੈਲੀ\N_NN ਬਾਰੇ\PSP ਸਾਰਿਆਂ\N_NN ਨੂੰ\PSP ਸਮਝ\N_NN ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1514	ਖ਼ਾਸ\RB ਤੌਰ\RB ’\RD_PUNC ਤੇ\CC_CCD ਸਕੂਲੀ\N_NN ਬੱਚਿਆਂ\N_NN ਨੂੰ\PSP ਬੜੇ\RB ਦਿਲਚਸਪ\JJ ਤਰੀਕੇ\N_NN ਨਾਲ\PSP ਇਸ\PR_PRP ਤੋਂ\PSP ਜਾਣੂੰ\N_NN ਕਰਵਾਉਣ\V_VM_VF ਹਿੱਤ\N_NN ਇਹ\DM_DMD ਗੈਲਰੀ\N_NN ਸਥਾਪਤ\N_NN ਕੀਤੀ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1515	ਡਾਇਰੈਕਟਰ\N_NN ਜਨਰਲ\N_NN ਡਾ.ਆਰ.\N_NNP ਐੱਸ\N_NNP ਖੰਡਪੁਰ\N_NNP ਮੁਤਾਬਕ\PSP ਇਸ\PR_PRP ਰੇਲ\N_NN ਗੈਲਰੀ\N_NN ਵਿੱਚ\PSP ਦੁਨੀਆਂ\N_NN ਦੀ\PSP ਰੇਲਵੇ\N_NN ਵਿੱਚ\PSP ਵਰਤੀ\V_VM_VF ਜਾਣ\V_VM_VF ਵਾਲੀ\PSP ਅਤਿ\RB -\RD_PUNC ਆਧੁਨਿਕ\N_NN ਤਕਨਾਲੋਜੀ\N_NN ਅਤੇ\CC_CCD ਵਰਤੋਂ\N_NN ਵਿੱਚ\PSP ਹੋਰ\JJ ਆਉਣ\V_VM_VF ਵਾਲਾ\PSP ਸਾਮਾਨ\N_NN ਰੱਖ\N_NN ਕੇ\V_VM_VNF ਪੁਸ਼ਪਾ\N_NNP ਗੁਜਰਾਲ\N_NNP ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਵੱਲੋਂ\PSP ਇਸ\PR_PRP ਖੇਤਰ\N_NN ਵੱਲ\PSP ਪਹਿਲਕਦਮੀ\JJ ਕੀਤੀ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1516	ਇਸ\PR_PRP ਗੈਲਰੀ\N_NN ਵਿੱਚ\PSP ਰੇਲ\N_NN ਪ੍ਰਣਾਲੀ\N_NN ਨੂੰ\PSP ਪ੍ਰਦਰਸ਼ਿਤ\N_NN ਕਰਦੀਆਂ\V_VM_VNF ਇਹ\DM_DMD ਪ੍ਰਦਰਸ਼ਨੀਆਂ\N_NN ਅਤੇ\CC_CCD ਮਾਡਲ\N_NN ਰੱਖੇ\V_VM_VF ਗਏ\V_VM_VF :\RD_PUNC
PBSTD1517	ਜੰਮੂ\N_NNP -\RD_PUNC ਸ੍ਰੀਨਗਰ\N_NNP ਰੇਲਵੇ\N_NN ਲਿੰਕ\N_NN :\RD_PUNC ਇਹ\DM_DMD ਸ਼ਾਨਦਾਰ\JJ ਮਾਡਲ\N_NN ਊਧਮਪੁਰ\N_NNP -\RD_PUNC ਬਾਰਾਮੂਲਾ\N_NNP ਦੇ\PSP ਵਿਚਕਾਰ\RB ਫੈਲੇ\V_VM_VF 390\QT_QTC ਕਿਲੋਮੀਟਰ\N_NN ਲੰਮੇ\RB ਰੇਲ\N_NN ਪ੍ਰੋਜੈਕਟ\N_NN ਨੂੰ\PSP ਦਰਸਾਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1518	ਇਹ\DM_DMD ਰੇਲ\N_NN ਨੈੱਟਵਰਕ\N_NN 11\QT_QTC ਕਿਲੋਮੀਟਰ\N_NN ਲੰਮੀ\RB ਸੁਰੰਗ\N_NN ਵਿੱਚੋਂ\PSP ਲੰਘਦਾ\V_VM_VF ਹੋਇਆ\V_VM_VF ਚਨਾਬ\N_NNP ਦਰਿਆ\N_NNP ਦੇ\PSP ਉਪਰ\PSP ਬਣੇ\V_VM_VF ਬਹੁਤ\RB ਹੀ\RP_RPD ਉੱਚੇ\RB ਪੁਲ਼\N_NN ਉਪਰੋਂ\RB ਦੀ\PSP ਲੰਘਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1519	ਇਸ\PR_PRP ਦੇ\PSP ਰਾਹ\N_NN ਵਿੱਚ\PSP ਪ੍ਰਮੁੱਖ\JJ ਭੂਚਾਲੀ\N_NN ਇਲਾਕੇ\N_NN ਅਤੇ\CC_CCD ਬਹੁਤ\JJ ਘੱਟ\RB ਤਾਪਮਾਨ\N_NN ਵਾਲੇ\PSP ਇਲਾਕੇ\N_NN ਵੀ\RP_RPD ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1520	ਇੰਜਨੀਅਰਿੰਗ\N_NN ਪੱਖੋਂ\N_NN ਇਨਾਂ\PR_PRP ਰਸਤਿਆਂ\N_NN ’\N_NN ਤੇ\PSP ਕੰਮ\N_NN ਕਰਨਾ\V_VM_VINF ਬੜਾ\JJ ਹੀ\RP_RPD ਚੁਣੌਤੀ\N_NN ਭਰਪੂਰ\JJ ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1521	ਕਾਲਕਾ-ਸ਼ਿਮਲਾ\N_NNP ਰੇਲਵੇ\N_NN ਲਾਈਨ\N_NN :\RD_PUNC ਇਹ\DM_DMD ਮਾਡਲ\N_NN ਭਾਰਤ\N_NNP ਦੇ\PSP ਉੱਤਰ-ਪੱਛਮੀ\N_NST ਇਲਾਕੇ\N_NN ਸਭ\DM_DMQ ਤੋਂ\PSP ਤੰਗ\RB 2’6”\QT_QTC ਰੇਲਵੇ\N_NN ਟਰੈਕ\N_NN ਨੂੰ\PSP ਦਰਸਾਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1522	ਕਾਲਕਾ\N_NNP ਤੋਂ\PSP ਸ਼ਿਮਲਾ\N_NNP ਤਕ\PSP ਜਾਂਦਿਆਂ\V_VM_VNF ਰੇਲ\N_NN ਬਹੁਤ\RB ਹੀ\RP_RPD ਮੰਨੋਰਜਕ\N_NN 103\QT_QTC ਸੁਰੰਗਾਂ\N_NN ਵਿੱਚੋਂ\PSP ਦੀ\PSP ਨਿਕਲਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1523	ਦਿੱਲੀ\N_NNP ਮੈਟਰੋ\N_NN :\RD_PUNC ਭਾਰਤ\N_NNP ਵਿੱਚ\PSP ਦਿੱਲੀ\N_NNP ਵਿਖੇ\PSP ਸਥਾਪਤ\N_NN ਕੀਤੇ\V_VM_VF ਗਏ\V_VM_VF ਮੈਟਰੋ\N_NN ਰੇਲ\N_NN ਨੈੱਟਵਰਕ\N_NN ਦਾ\PSP ਕਦੇ\RB ਨਾ\RP_NEG ਭੁੱਲਣ\N_NN ਵਾਲਾ\PSP ਤਜ਼ਰਬਾ\JJ ਦਿੰਦਾ\V_VM_VF ਇਹ\DM_DMD ਮਾਡਲ\N_NN ਆਪਣੇ\PR_PRF ਆਪ\PR_PRF ਵਿੱਚ\PSP ਇੱਕ\QT_QTC ਮਿਸਾਲ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1524	ਇਹ\DM_DMD ਪ੍ਰੋਜੈਕਟ\N_NN ਦੁਨੀਆਂ\N_NN ਦਾ\PSP ਇੱਕ\QT_QTC ਅਜਿਹਾ\PR_PRL ਪ੍ਰੋਜੈਕਟ\N_NN ਹੈ\V_VAUX ਜਿਸ\PR_PRL ਨੂੰ\PSP ਯੂਨਾਈਟਡ\N_NN ਨੇਸ਼ਨ\N_NN ਵੱਲੋਂ\PSP ਪ੍ਰਦੂਸ਼ਣ\N_NN ਮੁਕਤ\N_NN ਹੋਣ\RB ਦਾ\PSP ਪ੍ਰਮਾਣ\N_NN ਪੱਤਰ\N_NN ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1525	ਮੈਗਨੈਟਿਕ\N_NN ਲੈਵੀਟੇਸ਼ਨ\N_NN ਟਰੇਨ\N_NN :\RD_PUNC ਸਾਇੰਸ\N_NN ਸਿਟੀ\N_NN ਦੀ\PSP ਰੇਲ\N_NN ਗੈਲਰੀ\N_NN ਵਿਖੇ\PSP ਅਤਿ\JJ -\RD_PUNC ਆਧੁਨਿਕ\JJ ਤਕਨੀਕ\N_NN ਤੇ\CC_CCD ਤੇਜ਼\RB ਰਫ਼ਤਾਰ\RB ਇਹ\DM_DMD ਟਰੇਨ\N_NN ਮਾਡਲ\N_NN ਸਥਾਪਤ\JJ ਕੀਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1526	ਇਹ\DM_DMD ਟਰੇਨ\N_NN ਬਿਨਾਂ\PSP ਚੱਕਿਆਂ\N_NN ਤੋਂ\PSP ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਇਸ\PR_PRP ਨੂੰ\PSP ਸਿਰਫ਼\RB ਜ਼ਮੀਨ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਚੁੰਬਕੀ\N_NN ਟਰੈਕ\N_NN ਦੀ\PSP ਹੀ\RP_RPD ਲੋੜ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1527	ਬੁਲੇਟ\N_NN ਟਰੇਨ\N_NN :\RD_PUNC ਜਾਪਾਨ\N_NNP ਦੀ\PSP ਇਹ\DM_DMD ਟਰੇਨ\N_NN ਦੁਨੀਆਂ\N_NN ਵਿੱਚ\PSP ਸਭ\DM_DMQ ਤੋਂ\PSP ਤੇਜ਼\RB ਮੰਨੀ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1528	ਇਸ\PR_PRP ਟਰੇਨ\N_NN ਦੀ\PSP ਘੱਟੋ\RB -\RD_PUNC ਘੱਟ\RB ਰਫ਼ਤਾਰ\RB 320\QT_QTC ਕਿਲੋਮੀਟਰ\N_NN ਪ੍ਰਤੀ\N_NN ਘੰਟਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1529	ਸਟੇਸ਼ਨ\N_NN ਮਾਸਟਰ\N_NN ਦਾ\PSP ਕਮਰਾ\N_NN :\RD_PUNC ਰੇਲ\N_NN ਨੈਟਵਰਕ\N_NN ਵਿੱਚ\PSP ਸਟੇਸ਼ਨ\N_NN ਮਾਸਟਰ\N_NN ਦੀ\PSP ਬੜੀ\JJ ਅਹਿਮ\JJ ਭੂਮਿਕਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1530	ਇੱਕ\QT_QTC ਇਹ\DM_DMD ਵਿਅਕਤੀ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਜਿਸ\PR_PRL ਕੋਲ\RB ਰੇਲ\N_NN ਗੱਡੀਆਂ\N_NN ਦੇ\PSP ਆਉਣ\V_VM_VF -\RD_PUNC ਜਾਣ\V_VM_VF ਬਾਰੇ\PSP ਸਾਰੀ\DM_DMQ ਜਾਣਕਾਰੀ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
