ID	Value
PBAD5543	ਜੇਕਰ\CC_CCS ਬੂਟੇ\N_NN ਦੀ\PSP ਗੋਭ\N_NN ਨੂੰ\PSP ਵਿਚੋਂ\PSP ਦੇਖਿਆ\V_VM_VF ਜਾਵੇ\V_VM_VF ਤਾਂ\CC_CCD ਇਸ\DM_DMD ਕੀੜੇ\N_NN ਦੇ\PSP ਬੱਚੇ\N_NN ਜਾਂ\CC_CCD ਜਵਾਨ\N_NN 100\QT_QTC ਦੀ\PSP ਗਿਣਤੀ\N_NN ਵਿਚ\PSP ਗੋਭ\N_NN ਵਿਚ\PSP ਮਿਲਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5544	ਹਮਲੇ\N_NN ਦੇ\PSP ਕਾਰਨ\N_NN ਗੁੜ\N_NN ਦੀ\PSP ਕਆਲਿਟੀ\N_NN ਮਾੜੀ\N_NN ਹੋ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5545	ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਖੁਸ਼ਕ\N_NN ਮੌਸਮ\N_NN ਵਿਚ\PSP ਜ਼ਿਆਦਾ\JJ ਗੰਭੀਰ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5546	ਆਮ\N_NN ਕਰਕੇ\V_VM_VF ਅਪ੍ਰੈਲ-ਮਈ\N_NNP ਤੇ\CC_CCD ਜੂਨ\N_NNP ਦੇ\PSP ਮਹੀਨਿਆਂ\N_NN ਵਿਚ\PSP ਇਸ\DM_DMD ਦਾ\PSP ਗੰਭੀਰ\JJ ਹਮਲਾ\N_NN ਦੇਖਣ\V_VM_VNF ਨੂੰ\PSP ਮਿਲਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5547	ਮੋਢੇ\N_NN ਕਮਾਦ\N_NN ਵਿਚ\PSP ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਪਹਿਲਾਂ\RB ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5548	ਕੀੜਾ\N_NN ਮਾਰਚ-ਅਪ੍ਰੈਲ\N_NNP ਵਿਚ\PSP ਹਰਕਤ\N_NN ਵਿਚ\PSP ਆਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5549	ਕਮਾਦ\N_NN ਤੋਂ\PSP ਇਲਾਵਾ\RB ਚਿੱਟੀ\JJ ਮੱਖੀ\N_NN ਸਰਕੰਡੇ\N_NN ਤੇ\N_NST ਵੀ\RP_RPD ਮਿਲਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5550	ਇਸ\DM_DMD ਦੀਆਂ\PSP ਦੋ\QT_QTC ਕਿਸਮਾਂ\N_NN ਗੰਨੇ\N_NN ਦੀ\PSP ਫ਼ਸਲ\N_NN ਨੂੰ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5551	ਇਕ\QT_QTC ਅਲੈਰੋਲੋਬਸ\N_NNP ਬੈਰੋਡਨਸਿਸ\N_NNP ਅਤੇ\CC_CCD ਦੂਜੀ\QT_QTC ਨਿਓਮਸਕੇ\N_NNP ਲੀਆ\N_NNP ਬਰਗੀ\N_NNP ।\RD_PUNC
PBAD5552	ਐਲਰੋਲੋਬਸ\N_NNP ਕਿਸਮ\N_NN ਦੀ\PSP ਮੱਖੀ\N_NN ਪੱਤੇ\N_NN ਦੇ\PSP ਹੇਠਲੇ\RB ਪਾਸੇ\N_NN ਸਿੱਧੀਆਂ\N_NN ਕਤਾਰਾਂ\N_NN ਵਿਚ\PSP ਅੰਡੇ\N_NN ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5553	ਜਦੋਂ\PR_PRL ਕਿ\CC_CCS ਨਿਓਮਸਕੇਲੀਆ\N_NNP ਬਰਗੀ\N_NN ਕਿਸਮ\N_NN ਦੀ\PSP ਚਿੱਟੀ\JJ ਮੱਖੀ\N_NN ਅੰਡੇ\N_NN ਅੱਧੇ\QT_QTF ਚੱਕਰ\N_NN ਜਾਂ\CC_CCD ਪੂਰੇ\QT_QTF ਚੱਕਰ\N_NN ਵਿਚ\PSP ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5554	ਇਹ\DM_DMD ਚਿੱਟੀ\N_NN ਮੋਮ\N_NN ਨਾਲ\PSP ਢਕੇ\V_VM_VF ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5555	ਇਸ\DM_DMD ਕਿਸਮ\N_NN ਦੇ\PSP ਬੱਚੇ\N_NN ਕਾਲੇ\N_NN ਰੰਗ\N_NN ਦੇ\PSP ਤੇ\CC_CCD ਝੁੰਡਾਂ\N_NN ਵਿਚ\PSP ਮਿਲਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5556	ਪੰਜਾਬ\N_NNP ਵਿਚ\PSP ਐਲੈਰੋਲੋਬਸ\N_NNP ਕਿਸਮ\N_NN ਹੀ\RP_RPD ਜ਼ਿਆਦਾ\JJ ਮਿਲਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5557	ਜੀਵਨ\N_NN ਚੱਕਰ:ਮਾਨਸੂਨ\N_NN ਸ਼ੁਰੂ\RB ਹੋਣ\V_VM_VNF ਤੇ\RB ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਹਰਕਤ\N_NN ਵਿਚ\PSP ਆਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5558	ਚਿੱਟੀ\JJ ਮੱਖੀ\N_NN ਸਫ਼ੈਦ\JJ ਤਿਕੋਣੇ\JJ ਛੋਟੇ\JJ ਅੰਡੇ\N_NN ਜਿਨ੍ਹਾਂ\DM_DMR ਦੇ\PSP ਨਾਲ\PSP ਇਕ\QT_QTC ਡੰਡੀ\N_NN ਲੱਗੀ\V_VM_VF ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5559	ਡੰਡੇ\N_NN ਕਰਕੇ\V_VM_VF ਪੱਤਿਆਂ\N_NN ਉਪਰ\N_NST ਅੰਡੇ\N_NN ਪੱਤੇ\N_NN ਲਟਕਦੇ\V_VM_VF ਰਹਿੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5560	ਇਹਨਾਂ\DM_DMR ਵਿਚ\PSP 8\QT_QTC ਤੋਂ\PSP 10\QT_QTC ਦਿਨਾਂ\N_NN ਵਿਚ\PSP ਬੱਚੇ\N_NN (\RD_SYM ਨਿੰਫਸ\N_NN )\RD_SYM ਨਿਕਲ\V_VM ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5561	ਮਾਦਾ\N_NN ੰੱਖੀ\N_NN ਔਸਤਨ\N_NN 50ਤੋਂ\QT_QTC 70\QT_QTC ਅੰਡੇ\N_NN ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5562	ਇਹ\DM_DMD ਬੱਚੇ\N_NN ਥੋੜ੍ਹੀ\QT_QTF ਦੇਰ\N_NN ਤੁਰਨ-ਫਿਰਨ\N_NN ਤੋਂ\PSP ਬਾਅਦ\RB ਪੱਤੇ\N_NN ਦੀ\PSP ਹਲਕੀ\N_NN ਸਤਹ\N_NN ਤੇ\N_NST ਚਿਪਕ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD ਕਾਲੇ\JJ ਧੱਬੇ\N_NN ਦੀ\PSP ਤਰ੍ਹਾਂ\PSP ਨਜ਼ਰ\N_NN ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5563	ਬੱਚੇ\N_NN ਪੀਲੇ\N_NN ਰੰਗ\N_NN ਦੇ\PSP ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD 25ਤੋਂ\QT_QTC 30\QT_QTC ਦਿਨਾਂ\N_NN ਵਿਚ\PSP ਜਵਾਨ\N_NN ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5564	ਅਖੀਰ\RB ਵਿਚ\PSP ਇਹ\DM_DMD ਅੰਡੇ\N_NN ਦੀ\PSP ਸ਼ਕਲ\N_NN ਦੇ\PSP ਬਣ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5565	ਇਹ\DM_DMD ਇਕ\QT_QTC ਜਗ੍ਹਾਂ\N_NN ਤੇ\N_NST ਪੱਕੇ\N_NN ਚਿਪਕਣ\V_VM_VNF ਤੋਂ\PSP ਬਾਅਦ\RB ਇਹਨਾਂ\DM_DMR ਦਾ\PSP ਰੰਗ\N_NN ਭੂਰਾ\N_NN ਤੇ\CC_CCD ਅਖੀਰ\RB ਵਿਚ\PSP ਚਮਕਵਾਂ\N_NN ਕਾਲਾ\N_NN ਹੋ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5566	ਜਵਾਨ\N_NN ਤੇ\CC_CCD ਬੱਚੇ\N_NN ਦੋਵੇਂ\QT_QTO ਹੀ\RP_RPD ਪੱਤਿਆਂ\N_NN ਦੇ\PSP ਹੇਠਲੇ\RB ਪਾਸੇ\N_NN ਬੈਠ\V_VM ਕੇ\V_VM_VNF ਰਸ\N_NN ਚੂਸ\V_VM ਕੇ\V_VM_VNF ਬੂਟੇ\N_NN ਦਾ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5567	ਰਸ\N_NN ਚੂਸਣ\V_VM_VNF ਕਰਕੇ\V_VM_VF ਪੱਤੇ\N_NN ਪੀਲੇ\N_NN ਪੈ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD ਦੇਖਣ\V_VM_VNF ਨੂੰ\PSP ਬਿਮਾਰ\N_NN ਲੱਗਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5568	ਜੇਕਰ\CC_CCS ਅਜਿਹੇ\DM_DMR ਪੱਤਿਆਂ\N_NN ਨੂੰ\PSP ਹੇਠੋਂ\RB ਦੇਖਿਆ\V_VM_VF ਜਾਵੇ\V_VM_VF ਤਾਂ\CC_CCD ਕਾਲੇ\N_NN ਰੰਗ\N_NN ਦੇ\PSP ਇਸ\DM_DMD ਦੇ\PSP ਬੱਚੇ\N_NN ਤੇ\N_NST ਭੂਰੇ\JJ ਤੇ\CC_CCD ਮਿੱਟੀ\JJ ਰੰਗੀਆਂ\N_NN ਚਿੱਟੀਆਂ\JJ ਟੂਟੀਆਂ\N_NN ਵੀ\RP_RPD ਪੱਤੇ\N_NN ਦੇ\PSP ਹੇਠਲੇ\RB ਪਾਸੇ\N_NN ਚਿਪਕੀਆਂ\N_NN ਨਜ਼ਰ\N_NN ਆਉਂਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5569	ਘੋੜੇ\N_NN ਦੀ\PSP ਤਰ੍ਹਾਂ\PSP ਇਹ\DM_DMD ਵੀ\RP_RPD ਦੋ\QT_QTC ਤਰ੍ਹਾਂ\PSP ਨਾਲ\PSP ਬੂਟੇ\N_NN ਦਾ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5570	ਇਕ\QT_QTC ਤਾਂ\PSP ਰਸ\N_NN ਚੂਸ\V_VM ਕੇ\V_VM_VNF ਪੱਤੇ\N_NN ਪੀਲੇ\JJ ਕਰ\V_VM ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5571	ਕੰਡ\N_NN ਵਰਗੇ\N_NN ਇਸ\DM_DMD ਤਰਲ\N_NN ਉਪਰ\N_NN ਕਾਲੀ\JJ ਉੱਲੀ\N_NN ਜੰਮ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5572	ਪੱਤਿਆਂ\N_NN ਵਿਚ\PSP ਖੁਰਾਕ\N_NN ਤਿਆਰ\N_NN ਕਰ\V_VM ਦੀ\PSP ਗਤੀ\N_NN ਵੀ\RP_RPD ਘੱਟ\QT_QTF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5573	ਅਜਿਹੇ\DM_DMR ਬੂਟੇ\N_NN ਪਸ਼ੂਆਂ\N_NN ਦੇ\PSP ਖਾਣ\V_VM_VNF ਦੇ\PSP ਕੰਮ\N_NN ਵੀ\RP_RPD ਨਹੀਂ\RP_NEG ਆਉਂਦੇ\V_VM_VF ।\RD_PUNC
PBAD5574	ਇਸ\DM_DMD ਦੇ\PSP ਹਮਲੇ\N_NN ਕਾਰਨ\N_NN 30ਤੋਂ\QT_QTC 40\QT_QTC %\RD_SYM ਖੰਡ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN ਘੱਟ\QT_QTF ਹੋ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5575	ਸਭ\QT_QTF ਤੋਂ\PSP ਗੰਭੀਰ\N_NN ਹਮਲਾ\N_NN ਅਗਸਤ\N_NNP ਤੋਂ\PSP ਅਕਤੁਬਰ\N_NNP ਤੱਕ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5576	ਹੁਣ\RB ਇਹ\DM_DMD ਗੰਨੇ\N_NN ਦਾ\PSP ਵੀ\RP_RPD ਮਹੱਤਵਪੂਰਨ\JJ ਕੀੜਾ\N_NN ਬਣਦਾ\V_VM_VF ਜਾ\V_VM ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5577	ਜਵਾਨ\N_NN ਕੀੜੇ\N_NN ਦਾ\PSP ਰੰਗ\N_NN ਕਾਲਾ\JJ ਭੂਰਾ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5578	ਮਾਰਚ\N_NNP ਤੋਂ\PSP ਜੁਲਾਈ\N_NNP ਤੱਕ\PSP ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਹਰਕਤ\N_NN ਵਿਚ\PSP ਰਹਿੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5579	ਜਵਾਨ\N_NN ਕੀੜੇ\N_NN ਮਾਰਚ\N_NNP ਵਿਚ\PSP ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5580	ਮਾਦਾ\N_NN 50\QT_QTC ਦੇ\PSP ਲਗਭਗ\RB ਅੰਡੇ\N_NN ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5581	ਅੰਡੇ\N_NN ਛੋਟੀਆਂ\JJ ਵਿੱਥਾਂ\N_NN ਵਿਚ\PSP ਇਕੱਲੇ-ਇਕੱਲੇ\RB ਕਰ\V_VM ਕੇ\V_VM_VNF ਦਿੱਤੇ\V_VM_VF ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5582	ਅੰਡਿਆਂ\N_NN ਵਿਚੋਂ\PSP ਬੱਚੇ\N_NN 3\QT_QTC ਤੋਂ\PSP 8\QT_QTC ਦਿਨਾਂ\N_NN ਵਿਚ\PSP ਨਿਕਲ\V_VM ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5583	ਇਹ\DM_DMD ਬੱਚੇ\N_NN ਛੋਟੇ\JJ ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ਤੇ\CC_CCD ਨੰਗੀ\JJ ਅੱਖ\N_NN ਨਾਲ\PSP ਦੇਖਣੇ\V_VM_VINF ਮੁਸ਼ਕਲ\N_NN ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5584	ਜਵਾਨ\N_NN ਤੇ\CC_CCD ਬੱਚੇ\N_NN ਦੋਵੇਂ\QT_QTO ਪੱਤਿਆਂ\N_NN ਨੂੰ\PSP ਉਚੇੜਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5585	ਉਹਨਾਂ\PR_PRP ਵਿਚੋਂ\PSP ਸਿੰਮੇ\N_NN ਰਸ\N_NN ਨੂੰ\PSP ਪੀਂਦੇ\V_VM_VF ਰਹਿੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5586	ਇਸ\DM_DMD ਕਰਕੇ\V_VM_VF ਉਪਰਲੇ\RB ਪੱਤੇ\N_NN ਪੂਣੀਆਂ\N_NN ਬਣੇ\V_VM_VINF ਨਜ਼ਰ\N_NN ਆਉਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5587	ਗੰਨੇ\N_NN ਵਿਚ\PSP ਰਸ\N_NN ਦੀ\PSP ਕੁਆਲਿਟੀ\N_NN ਖਰਾਬ\N_NN ਹੋ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5588	ਭੂਰੀ\JJ ਜੂੰ\N_NN ਦੇ\PSP ਹਮਲੇ\N_NN ਕਾਰਨ\N_NN ਪੱਤਿਆਂ\N_NN ਦੀਆਂ\PSP ਨੋਕਾਂ\N_NN ਲਾਲ\N_NN ਖ਼ਾਕੀ\N_NN ਹੋ\V_VM ਜਾਂਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5589	ਫ਼ਸਲ\N_NN ਦੂਰ\RB ਤੋਂ\PSP ਹੀ\RP_RPD ਉਪਰੋਂ\N_NST ਕੁਮਲਾਈ\N_NN ਹੋਈ\V_VM_VF ਨਜ਼ਰ\N_NN ਆਉਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5590	ਇਹ\DM_DMD ਖੁਸ਼ਕ\N_NN ਕਿਸਮ\N_NN ਦਾ\PSP ਕੀੜਾ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD5591	ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਉਹਨਾਂ\PR_PRP ਖੇਤਾਂ\N_NN ਵਿਚ\PSP ਜ਼ਿਆਦਾ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5592	ਸਭ\QT_QTF ਤੋਂ\PSP ਜ਼ਿਆਦਾ\JJ ਨੁਕਸਾਨ\N_NN ਅਪ੍ਰੈਲ-ਜੂਨ\N_NNP ਵਿਚ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5593	ਜੂੰ\N_NN ਗੰਨੇ\N_NN ਦਾ\PSP ਭਾਵੇਂ\CC_CCS ਪੱਕਾ\N_NN ਕੀੜਾ\N_NN ਨਹੀਂ\RP_NEG ਹੈ\V_VAUX ,\RD_PUNC ਪਰ\CC_CCD ਫਿਰ\RB ਵੀ\RP_RPD ਕਈ\QT_QTF ਵਾਰੀ\RB ਗੰਨੇ\N_NN ਦੀ\PSP ਫ਼ਸਲ\N_NN ਦਾ\PSP ਕਾਫੀ\QT_QTF ਨੁਕਸਾਨ\N_NN ਕਰ\V_VM ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5594	ਇਸ\DM_DMD ਦੀਆਂ\PSP ਆਮ\N_NN ਕਰਕੇ\V_VM_VF ਦੋ\QT_QTC ਕਿਸਮ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBAD5595	ਇਹ\DM_DMD ਜੂੰਆਂ\N_NN ਗੰਨੇ\N_NN ਤੋਂ\PSP ਇਲਾਵਾ\RB ਸਰਕੰਡੇ\N_NN ,\RD_PUNC ਬਰੂ\N_NN ਆਦਿ\RP_CL ਤੇ\RB ਵੀ\RP_RPD ਮਿਲਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5596	ਇਹ\DM_DMD ਚਾਰ\QT_QTC ਜੋੜੇ\N_NN ਲੱਤਾਂ\N_NN ਵਾਲੇ\PSP ਜੀਵ\N_NN ਹਨ\V_VAUX ,\RD_PUNC ਜਦੋਂ\PR_PRL ਕਿ\CC_CCS ਕੀੜੇ\N_NN ਦੇ\PSP ਤਿੰਨ\QT_QTC ਜੋੜੇ\N_NN ਲੱਤਾਂ\N_NN ਦੇ\PSP ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5597	ਇਹ\DM_DMD ਜੂੰਆਂ\N_NN ਆਮ\N_NN ਕਰਕੇ\V_VM_VF ਜਾਲੇ\N_NN ਵਿਚ\PSP ਹੀ\RP_RPD ਬੈਠ\V_VM ਕੇ\V_VM_VNF ਬੂਟੇ\N_NN ਦਾ\PSP ਰਸ\N_NN ਚੂਸਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5598	ਇਹ\DM_DMD ਜੂੰਆਂ\N_NN ਸਾਰਾ\QT_QTF ਸਾਲ\N_NN ਬਰੂ\N_NN ਤੇ\CC_CCD ਪਲਦੀਆਂ\V_VM_VF ਰਹਿੰਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5599	ਮਾਦਾ\N_NN ਜੂੰ\N_NN ਅੰਡੇ\N_NN ਛੋਟੇ-ਛੋਟੇ\N_NN ਜਾਲੇ\N_NN ਬਣਾ\V_VM_VINF ਕੇ\V_VM_VNF ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5600	ਇਕ\QT_QTC ਮਾਦਾ\N_NN 30\QT_QTC ਤੋਂ\PSP 40\QT_QTC ਅੰਡੇ\N_NN ਦੇ\PSP ਦਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5601	ਜਦੋਂ\PR_PRL ਕਿ\CC_CCS ਬੱਚਿਆਂ\N_NN ਦਾ\PSP ਰੰਗ\N_NN ਮਿੱਟੀ\N_NN ਵਰਗਾ\PSP ਚਿੱਟਾ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5602	ਜਿਸ\PR_PRL ਸਦਕਾ\N_NN ਪੱਤਿਆਂ\N_NN ਉਪਰ\N_NN ਲਾਲ\JJ ਧੱਬੇ\N_NN ਪਏ\V_VM_VF ਮਿਲਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5603	ਜਿਵੇਂ-ਜਿਵੇਂ\RP_CL ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਵਧਦਾ\JJ ਰਹਿੰਦਾ\V_VM_VF ਹੈ\V_VAUX ਤੇ\CC_CCD ਪੱਤੇ\N_NN ਸੁੱਕਣੇ\V_VM_VINF ਸ਼ੁਰੂ\RB ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5604	ਜਿਸ\PR_PRL ਕਾਰਨ\N_NN ਬੂਟੇ\N_NN ਦਾ\PSP ਕੱਦ\N_NN ਮਧਰਾ\QT_QTF ਰਹਿ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5605	ਲਾਲ\N_NN ਜੂੰ\N_NN ਦਾ\PSP ਹਮਲਾ\N_NN ਮਈ-ਜੂਨ\N_NNP ਵਿਚ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5606	ਕਮਾਦ\N_NN ਦੇ\PSP ਗੜੂੰਏ\N_NN ਵਿਚੋਂ\PSP ਅਗੇਤੀ\N_NN ਫੋਟ\N_NN ਦਾ\PSP ਗੜੂੰਆ\N_NN ,\RD_PUNC ਗੁਲਾਬੀ\N_NN ਗੜੂੰਆਂ\N_NN ਤੇ\CC_CCD ਹਰਾ\N_NN ਗੜੂੰਆਂ\N_NN ਗੰਨੇ\N_NN ਦੀ\PSP ਫ਼ਸਲ\N_NN ਦਾ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5607	ਪ੍ਰੰਤੂ\N_NN ਇਹਨਾਂ\DM_DMR ਵਿਚੋਂ\PSP ਅਗੇਤੀ\N_NN ਫੋਟ\N_NN ਦਾ\PSP ਗੜੂੰਆਂ\N_NN ਜ਼ਿਆਦਾ\JJ ਮਹੱਤਵਪੂਰਨ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD5608	ਸਭ\QT_QTF ਤੋਂ\PSP ਪਹਿਲਾ\QT_QTO ਹਮਲਾ\N_NN ਇਸ\DM_DMD ਗੜੂੰਏ\N_NN ਦਾ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5609	ਜਿਸ\PR_PRL ਕਰਕੇ\V_VM_VF ਇਸ\DM_DMD ਨੂੰ\PSP ਅਗੇਤੇ\N_NN ਗੜੂੰਏ\N_NN ਦਾ\PSP ਨਾਂ\RP_NEG ਦਿੱਤਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5610	ਕਮਾਦ\N_NN ਤੋਂ\PSP ਇਲਾਵਾ\RB ਇਹ\DM_DMD ਮੱਕੀ\N_NN ,\RD_PUNC ਬਾਜਰਾ\N_NN ,\RD_PUNC ਸਰਕੰਡਾ\N_NN ,\RD_PUNC ਕਾਹੀ\N_NN ,\RD_PUNC ਬਰੂ\N_NN ਆਦਿ\RP_CL ਤੇ\RB ਵੀ\RP_RPD ਮਿਲਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5611	ਸੁੰਡੀ\N_NN ਚਿੱਟੇ\N_NN ਰੰਗ\N_NN ਦੀ\PSP ਤੇ\CC_CCD ਸਰੀਰ\N_NN ਉੱਪਰ\N_NST ਪੰਜ\QT_QTC ਲੰਬੇ\JJ ਰੁੱਖ\N_NN ਬੈਂਗਣੀ\JJ ਖ਼ਾਕੀ\JJ ਰੰਗ\N_NN ਦੀਆਂ\PSP ਧਾਰੀਆਂ\N_NN ਮਿਲਦੀਆਂ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5612	ਪਤੰਗੇ\N_NN ਭੱਦੇ-ਭੂਸਲੇ\RD_ECH ਤੋਂ\PSP ਖ਼ਾਕੀ\JJ ਭੂਰੇ\N_NN ਰੰਗ\N_NN ਦੇ\PSP ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5613	ਜਿਹਨਾਂ\DM_DMR ਦੇ\PSP ਅਗਲੇ\RB ਖੰਭ\N_NN ਖ਼ਾਕੀ\N_NN ਭੂਸਲੇ\N_NN ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
